cycle,t,dt,lowstate_age,joint_id,q,dq,tau_est,q_cmd,dq_cmd,kp_cmd,kd_cmd,tau_cmd,flags,debug_0,debug_1,debug_2,debug_3,debug_4,debug_5,debug_6,debug_7,debug_8,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31
3089,14269.6,0.00200911,0.0011257,2,0.172197,-1.54231,0.75,0.172197,0,0,0.8,0.680272,4,0.205836,-0.472413,0.172197,-1.54231,0.033639,1.06989,-3.65452,18.3146,0.680272,0.000385795,0.00014997,0.170211,-1.54083,0.000283255,-0.0708137,0.170597,0.20493,-0.433269,-1.54068,0.152455,-0.484732,-0.0181419,1.05595,7.4153,0.680272,14.66,0.205836,-0.472413,0,0,0,0
3090,14269.6,0.0020091,0.00101646,2,0.16948,-1.5309,0.1875,0.16948,0,0,0.8,0.800272,4,0.204926,-0.433087,0.16948,-1.5309,0.0354456,1.09782,-3.61632,18.7976,0.800272,0.000392859,-0.000128023,0.167545,-1.52585,0.000289077,-0.0722692,0.167938,0.2041,-0.392743,-1.52598,0.152103,-0.445277,-0.015835,1.0807,7.9049,0.800272,15.1813,0.204926,-0.433087,0,0,0,0
3091,14269.6,0.00202581,0.00111837,2,0.164367,-1.4945,0.375,0.164367,0,0,0.8,0.920272,4,0.20409,-0.392197,0.164367,-1.4945,0.0397225,1.1023,-3.39373,19.3007,0.920272,0.000389194,-0.000679517,0.164918,-1.51017,0.00028776,-0.0719401,0.165307,0.203346,-0.351177,-1.51085,0.154518,-0.403637,-0.0107888,1.10721,8.39223,0.920272,15.9069,0.20409,-0.392197,0,0,0,0
3092,14269.6,0.00201923,0.00116091,2,0.16221,-1.46242,1.96875,0.16221,0,0,0.8,1.04027,4,0.20334,-0.350792,0.16221,-1.46242,0.0411298,1.11163,2.66067,19.7849,1.04027,7.70957e-05,0.0017041,0.162319,-1.49407,7.65482e-05,-0.0191371,0.162396,0.202679,-0.309635,-1.49236,0.242203,-0.341823,0.0798073,1.15054,8.87044,1.04027,22.4455,0.20334,-0.350792,0,0,0,0
3093,14269.6,0.0020176,0.00128349,2,0.159509,-1.45039,0.84375,0.159509,0,0,0.8,1.16027,4,0.202674,-0.30927,0.159509,-1.45039,0.0431644,1.14112,3.65791,20.2201,1.16027,1.52801e-05,0.00459491,0.159447,-1.47462,3.11555e-05,-0.00778887,0.159462,0.202096,-0.268516,-1.47003,0.256104,-0.29694,0.096642,1.17309,9.33291,1.16027,23.878,0.202674,-0.30927,0,0,0,0
3094,14269.6,0.00201712,0.00116491,2,0.15732,-1.42232,2.25,0.15732,0,0,0.8,1.28027,4,0.202092,-0.268174,0.15732,-1.42232,0.0447713,1.15414,3.62633,20.6352,1.28027,1.35633e-05,0.00475143,0.156559,-1.45136,2.91128e-05,-0.0072782,0.156573,0.201595,-0.228364,-1.44661,0.255061,-0.25595,0.0984876,1.19066,9.79007,1.28027,24.2616,0.202092,-0.268174,0,0,0,0
3095,14269.6,0.00201734,0.00129146,2,0.154796,-1.40807,0.75,0.154796,0,0,0.8,1.40027,4,0.201591,-0.228025,0.154796,-1.40807,0.0467957,1.18005,1.74753,21.0091,1.40027,0.000100208,0.0054123,0.153719,-1.42703,8.49414e-05,-0.0212353,0.153819,0.201174,-0.189705,-1.42162,0.227117,-0.222134,0.0732981,1.19948,10.2382,1.40027,22.7566,0.201591,-0.228025,0,0,0,0
3096,14269.6,0.00201806,0.00114996,2,0.152495,-1.38219,1.78125,0.152495,0,0,0.8,1.52027,4,0.201171,-0.189368,0.152495,-1.38219,0.0486759,1.19282,0.236927,21.3594,1.52027,0.000172178,0.00439934,0.151017,-1.40114,0.000132851,-0.0332128,0.151189,0.200828,-0.153088,-1.39674,0.204631,-0.188569,0.0534423,1.20817,10.6847,1.52027,21.5963,0.201171,-0.189368,0,0,0,0
3097,14269.6,0.00201722,0.00133879,2,0.150258,-1.36183,2.34375,0.150258,0,0,0.8,1.64027,4,0.200826,-0.152787,0.150258,-1.36183,0.0505683,1.20905,-1.48254,21.6675,1.64027,0.000249305,0.00401823,0.148438,-1.37537,0.000182989,-0.0457472,0.148688,0.200554,-0.119098,-1.37135,0.179171,-0.157785,0.0304834,1.21357,11.1267,1.64027,20.1849,0.200826,-0.152787,0,0,0,0
3098,14269.6,0.00201704,0.00112228,2,0.147845,-1.34279,1.96875,0.147845,0,0,0.8,1.76027,4,0.200552,-0.118824,0.147845,-1.34279,0.0527077,1.22396,-3.11521,21.9319,1.76027,0.000320914,0.00319892,0.145989,-1.3491,0.000229662,-0.0574154,0.14631,0.200346,-0.0882824,-1.3459,0.155049,-0.129325,0.00873921,1.21658,11.5663,1.76027,18.8167,0.200552,-0.118824,0,0,0,0
3099,14269.6,0.0020178,0.00130999,2,0.145752,-1.31815,1.875,0.145752,0,0,0.8,1.88027,4,0.200344,-0.0880282,0.145752,-1.31815,0.0545929,1.23012,-3.97707,22.1525,1.88027,0.000352277,0.00198867,0.143665,-1.32277,0.00024965,-0.0624126,0.144017,0.200196,-0.0611932,-1.32078,0.142252,-0.101434,-0.00176463,1.21934,12.0058,1.88027,18.1755,0.200344,-0.0880282,0,0,0,0
3100,14269.6,0.00201748,0.00121065,2,0.143259,-1.30635,1.3125,0.143259,0,0,0.8,2.00027,4,0.200195,-0.0609761,0.143259,-1.30635,0.0569359,1.24538,-5.12627,22.3116,2.00027,0.00039296,0.00132289,0.141423,-1.29677,0.000274752,-0.0686879,0.141816,0.200096,-0.0384108,-1.29544,0.125317,-0.0782556,-0.0164998,1.21719,12.4428,2.00027,17.1853,0.200195,-0.0609761,0,0,0,0
3101,14269.6,0.00201828,0.00139954,2,0.141341,-1.27901,2.15625,0.141341,0,0,0.8,2.12027,4,0.200095,-0.0382261,0.141341,-1.27901,0.0587541,1.24078,-5.10037,22.4243,2.12027,0.000376785,-0.000701981,0.139275,-1.27056,0.00026338,-0.065845,0.139652,0.200038,-0.0204986,-1.27126,0.125596,-0.0554184,-0.0140564,1.21584,12.8839,2.12027,17.324,0.200095,-0.0382261,0,0,0,0
3102,14269.7,0.00202007,0.00124834,2,0.139136,-1.26061,2.25,0.139136,0,0,0.8,2.24027,4,0.200037,-0.020346,0.139136,-1.26061,0.0609009,1.24027,-6.02028,22.458,2.24027,0.000399553,-0.00131922,0.137161,-1.24549,0.00027571,-0.0689276,0.137561,0.20001,-0.00803167,-1.24681,0.112101,-0.0406391,-0.0254601,1.20617,13.3227,2.24027,16.4377,0.200037,-0.020346,0,0,0,0
3103,14269.7,0.00201903,0.00138754,2,0.137299,-1.23627,1.78125,0.137299,0,0,0.8,2.36027,4,0.20001,-0.0079414,0.137299,-1.23627,0.0627109,1.22833,-6.459,22.4112,2.36027,0.000396729,-0.00238467,0.13512,-1.22017,0.000271195,-0.0677988,0.135517,0.200001,-0.00161128,-1.22255,0.105665,-0.0297133,-0.0298523,1.19284,13.7614,2.36027,15.9522,0.20001,-0.0079414,0,0,0,0
3104,14269.7,0.00201853,0.00126031,2,0.133496,-1.18999,1.875,0.133496,0,0,0.8,2.48027,4,0.200001,-0.00158073,0.133496,-1.18999,0.0665054,1.18841,-7.37518,22.2648,2.48027,0.000421069,-0.00290731,0.133127,-1.19503,0.000285297,-0.0713242,0.133548,0.2,-6.98053e-15,-1.19794,0.0922737,-0.0264409,-0.0412744,1.1715,14.1973,2.48027,14.8896,0.200001,-0.00158073,0,0,0,0
3105,14269.7,0.00201812,0.0013561,2,0.132058,-1.15115,3.375,0.132058,0,0,0.8,2.60027,4,0.200001,0.00174179,0.132058,-1.15115,0.0679436,1.15289,-2.79598,22.0344,2.60027,0.00020399,-0.000460148,0.131209,-1.16954,0.000141679,-0.0354197,0.131413,0.20001,0.00831794,-1.17,0.159161,-0.00768287,0.027748,1.16232,14.6222,2.60027,19.2384,0.200001,0.00174179,0,0,0,0
3106,14269.7,0.00201773,0.00130481,2,0.130076,-1.1292,2.34375,0.130076,0,0,0.8,2.72027,4,0.20001,0.00840229,0.130076,-1.1292,0.0699341,1.13761,-1.97695,21.8008,2.72027,0.000182573,0.0021263,0.129131,-1.14076,0.000127861,-0.0319653,0.129314,0.200039,0.0209368,-1.13863,0.171133,0.00173839,0.0418195,1.14037,15.0321,2.72027,19.8238,0.20001,0.00840229,0,0,0,0
3107,14269.7,0.00201746,0.0014097,2,0.128558,-1.09254,2.90625,0.128558,0,0,0.8,2.84027,4,0.200039,0.0210687,0.128558,-1.09254,0.0714809,1.11361,-1.51652,21.64,2.84027,0.000186558,0.00224142,0.127097,-1.10857,0.000133891,-0.0334728,0.127283,0.200098,0.0389875,-1.10633,0.177888,0.0159569,0.0506042,1.12228,15.4368,2.84027,20.1235,0.200039,0.0210687,0,0,0,0
3108,14269.7,0.00201769,0.00140743,2,0.127184,-1.05179,3.1875,0.127184,0,0,0.8,2.96027,4,0.200099,0.0391664,0.127184,-1.05179,0.072915,1.09095,-2.37686,21.533,2.96027,0.000252623,0.00284387,0.125133,-1.07545,0.000180279,-0.0450697,0.125385,0.200199,0.0619007,-1.07261,0.165381,0.0311545,0.0399956,1.10376,15.8332,2.96027,19.1562,0.200099,0.0391664,0,0,0,0
3109,14269.7,0.00200968,0.00149546,2,0.125506,-1.02252,3.28125,0.125506,0,0,0.8,3.08027,4,0.2002,0.0620157,0.125506,-1.02252,0.0746936,1.08454,-3.98013,21.4594,3.08027,0.000351166,0.00402478,0.123303,-1.04094,0.000247159,-0.0617898,0.123654,0.20035,0.0889825,-1.03692,0.142063,0.0485995,0.0184087,1.08552,16.2183,3.08027,17.4793,0.2002,0.0620157,0,0,0,0
3110,14269.7,0.00201816,0.00140764,2,0.124292,-0.976584,3.375,0.124292,0,0,0.8,3.20027,4,0.200352,0.0892487,0.124292,-0.976584,0.07606,1.06583,-4.67602,21.4382,3.20027,0.000407054,0.00381171,0.121645,-1.00448,0.0002871,-0.0717751,0.122053,0.20056,0.119906,-1.00067,0.13205,0.0734868,0.00999786,1.07416,16.5988,3.20027,16.7622,0.200352,0.0892487,0,0,0,0
3111,14269.7,0.00201771,0.00154947,2,0.123301,-0.927447,3.75,0.123301,0,0,0.8,3.32027,4,0.200562,0.12019,0.123301,-0.927447,0.0772614,1.04764,-5.93461,21.4387,3.32027,0.000483436,0.00491641,0.120118,-0.967471,0.000338574,-0.0846434,0.120601,0.200836,0.153976,-0.962554,0.113877,0.100186,-0.00672386,1.06274,16.9688,3.32027,15.5041,0.200562,0.12019,0,0,0,0
3112,14269.7,0.00201761,0.00151622,2,0.121975,-0.887025,2.625,0.121975,0,0,0.8,3.44027,4,0.200839,0.154284,0.121975,-0.887025,0.078864,1.04131,-7.69536,21.4393,3.44027,0.000579228,0.00684664,0.118744,-0.928617,0.000401515,-0.100379,0.119323,0.201183,0.190644,-0.92177,0.0884347,0.128345,-0.0308883,1.05012,17.3245,3.44027,13.744,0.200839,0.154284,0,0,0,0
3113,14269.7,0.00201771,0.00163288,2,0.120728,-0.849839,2.8125,0.120728,0,0,0.8,3.56027,4,0.201187,0.190974,0.120728,-0.849839,0.0804582,1.04081,-8.3583,21.451,3.56027,0.000621093,0.00776649,0.117549,-0.887121,0.000429486,-0.107371,0.11817,0.201607,0.229354,-0.879354,0.0790991,0.1628,-0.0390708,1.04215,17.6711,3.56027,13.0927,0.201187,0.190974,0,0,0,0
3114,14269.7,0.00202288,0.00145463,2,0.119802,-0.803013,4.3125,0.119802,0,0,0.8,3.68027,4,0.201612,0.229804,0.119802,-0.803013,0.0818102,1.03282,-8.3383,21.4861,3.68027,0.000630374,0.00757265,0.116482,-0.844012,0.000436855,-0.109214,0.117112,0.202111,0.269659,-0.83644,0.0798166,0.201697,-0.0372957,1.03814,18.0139,3.68027,13.1478,0.201612,0.229804,0,0,0,0
3115,14269.7,0.00201648,0.00161288,2,0.118971,-0.758133,3.65625,0.118971,0,0,0.8,3.80027,4,0.202116,0.269995,0.118971,-0.758133,0.0831448,1.02813,-8.65011,21.5236,3.80027,0.000651374,0.00796463,0.115511,-0.800412,0.000450888,-0.112722,0.116163,0.202696,0.310775,-0.792447,0.0757656,0.240838,-0.0403971,1.03328,18.3502,3.80027,12.8735,0.202116,0.269995,0,0,0,0
3116,14269.7,0.00200958,0.00152637,2,0.117836,-0.722294,3.65625,0.117836,0,0,0.8,3.92027,4,0.202699,0.310959,0.117836,-0.722294,0.0848627,1.03325,-9.09352,21.5556,3.92027,0.000676692,0.00827158,0.114651,-0.755747,0.000467553,-0.116888,0.115328,0.203362,0.352121,-0.747475,0.0698723,0.280307,-0.0454557,1.02778,18.6804,3.92027,12.4621,0.202699,0.310959,0,0,0,0
3117,14269.7,0.00201132,0.00159489,2,0.115983,-0.648148,2.8125,0.115983,0,0,0.8,4.04027,4,0.203366,0.352359,0.115983,-0.648148,0.0873833,1.00051,-8.4923,21.6003,4.04027,0.000651887,0.00728345,0.113908,-0.710114,0.000452174,-0.113043,0.11456,0.204112,0.393369,-0.702831,0.0793213,0.323734,-0.0352384,1.02656,19.0108,4.04027,13.108,0.203366,0.352359,0,0,0,0
3118,14269.7,0.00200728,0.00151815,2,0.115439,-0.60312,4.5,0.115439,0,0,0.8,4.16027,4,0.204115,0.393513,0.115439,-0.60312,0.0886751,0.996633,-5.83087,21.5924,4.16027,0.000503832,0.0104771,0.11323,-0.664809,0.000348699,-0.0871748,0.113734,0.204942,0.433841,-0.654332,0.118945,0.373858,0.00521079,1.02819,19.3259,4.16027,15.7616,0.204115,0.393513,0,0,0,0
3119,14269.7,0.00200746,0.00169036,2,0.114976,-0.560839,4.78125,0.114976,0,0,0.8,4.28027,4,0.204945,0.43399,0.114976,-0.560839,0.0899692,0.994829,-5.22948,21.549,4.28027,0.000465118,0.0116401,0.112502,-0.61568,0.000320475,-0.0801189,0.112968,0.205853,0.473109,-0.60404,0.12856,0.416362,0.015592,1.0204,19.6325,4.28027,16.3195,0.204945,0.43399,0,0,0,0
3120,14269.7,0.00201007,0.00164761,2,0.114593,-0.519097,4.40625,0.114593,0,0,0.8,4.40027,4,0.205857,0.473306,0.114593,-0.519097,0.0912648,0.992403,-5.6902,21.4827,4.40027,0.000483617,0.0112202,0.111838,-0.564775,0.000332154,-0.0830384,0.112322,0.206842,0.510691,-0.553555,0.122742,0.454126,0.0104205,1.00768,19.9362,4.40027,15.7925,0.205857,0.473306,0,0,0,0
3121,14269.7,0.00200901,0.0017014,2,0.114305,-0.472358,4.3125,0.114305,0,0,0.8,4.52027,4,0.206846,0.510855,0.114305,-0.472358,0.0925413,0.983213,-6.60102,21.396,4.52027,0.000525671,0.00991734,0.111294,-0.513683,0.000360367,-0.0900917,0.11182,0.207904,0.545986,-0.503765,0.110427,0.488604,-0.00139312,0.992369,20.2401,4.52027,14.795,0.206846,0.510855,0,0,0,0
3122,14269.7,0.00201355,0.0016481,2,0.114065,-0.429321,4.78125,0.114065,0,0,0.8,4.64027,4,0.207911,0.546218,0.114065,-0.429321,0.0938456,0.975539,-7.70078,21.2781,4.64027,0.000573457,0.00888454,0.110893,-0.463285,0.000391692,-0.0979231,0.111467,0.209036,0.578571,-0.454401,0.0954276,0.52026,-0.0160393,0.974661,20.5432,4.64027,13.5774,0.207911,0.546218,0,0,0,0
3123,14269.7,0.00200865,0.0017204,2,0.113937,-0.382237,4.21875,0.113937,0,0,0.8,4.76027,4,0.209041,0.578706,0.113937,-0.382237,0.0951036,0.960943,-8.63902,21.1229,4.76027,0.000611529,0.00757717,0.11064,-0.413314,0.00041657,-0.104142,0.111252,0.210228,0.607774,-0.405737,0.0828532,0.549586,-0.0283986,0.955323,20.8468,4.76027,12.4839,0.209041,0.578706,0,0,0,0
3124,14269.7,0.00201664,0.00153218,2,0.11389,-0.32998,4.6875,0.11389,0,0,0.8,4.88027,4,0.210238,0.608007,0.11389,-0.32998,0.0963488,0.937988,-9.50737,20.9196,4.88027,0.000641474,0.00672603,0.110524,-0.364043,0.000435071,-0.108768,0.111165,0.21148,0.633264,-0.357317,0.0713666,0.57596,-0.0397986,0.933277,21.1491,4.88027,11.4123,0.210238,0.608007,0,0,0,0
3125,14269.7,0.00200839,0.00174929,2,0.113953,-0.277087,4.03125,0.113953,0,0,0.8,5.00027,4,0.211485,0.633363,0.113953,-0.277087,0.097532,0.91045,-10.299,20.6428,5.00027,0.000661281,0.00678013,0.110535,-0.315019,0.000445279,-0.11132,0.111196,0.212774,0.654317,-0.308239,0.0610506,0.598648,-0.0501458,0.906887,21.4466,5.00027,10.3438,0.211485,0.633363,0,0,0,0
3126,14269.7,0.00200949,0.00161866,2,0.114097,-0.226867,5.0625,0.114097,0,0,0.8,5.12027,4,0.21278,0.654409,0.114097,-0.226867,0.0986828,0.881276,-11.0652,20.2806,5.12027,0.000675268,0.00728404,0.110666,-0.265346,0.00045067,-0.112667,0.111341,0.214106,0.670553,-0.258062,0.0511537,0.617111,-0.0601873,0.875173,21.7374,5.12027,9.21542,0.21278,0.654409,0,0,0,0
3127,14269.7,0.0020123,0.00181265,2,0.114321,-0.172368,5.0625,0.114321,0,0,0.8,5.24027,4,0.214114,0.670643,0.114321,-0.172368,0.0997932,0.843011,-11.7263,19.8291,5.24027,0.000682166,0.0075414,0.110912,-0.214587,0.000451325,-0.112831,0.111594,0.215467,0.68147,-0.207046,0.0428316,0.631117,-0.0687624,0.838162,22.0227,5.24027,8.10288,0.214114,0.670643,0,0,0,0
3128,14269.7,0.00201262,0.00177673,2,0.114561,-0.117869,4.78125,0.114561,0,0,0.8,5.36027,4,0.215476,0.681527,0.114561,-0.117869,0.100915,0.799396,-12,19.2755,5.36027,0.000681953,0.00810545,0.111268,-0.163,0.000451967,-0.108891,0.11195,0.216845,0.686538,-0.154895,0.0401949,0.641078,-0.0717551,0.795973,22.3014,5.36027,7.27551,0.215476,0.681527,0,0,0,0
3129,14269.7,0.00201202,0.00190986,2,0.114832,-0.067167,4.6875,0.114832,0,0,0.8,5.48027,4,0.216853,0.686556,0.114832,-0.067167,0.102021,0.753723,-12,18.6122,5.48027,0.000667313,0.00868093,0.111729,-0.110292,0.00139009,-0.104367,0.112397,0.217279,0.687528,-0.101611,0.0415722,0.646107,-0.0708245,0.747718,22.5737,5.48027,6.61218,0.216853,0.686556,0,0,0,0
3130,14269.7,0.00201222,0.00183635,2,0.115471,0.0138814,4.6875,0.115471,0,0,0.8,5.60027,4,0.218237,0.689787,0.115471,0.0138814,0.102766,0.675906,-11.2734,17.9096,5.60027,0.000638108,0.00864597,0.112284,-0.0564637,0.000419528,-0.104882,0.112922,0.219623,0.697269,-0.0478177,0.0535692,0.651787,-0.0593526,0.699605,22.8425,5.60027,6.63615,0.218237,0.689787,0,0,0,0
3131,14269.7,0.00200864,0.00193423,2,0.115855,0.049082,5.53125,0.115855,0,0,0.8,5.72027,4,0.219629,0.697309,0.115855,0.049082,0.103774,0.648227,-10.9556,17.2059,5.72027,0.000637752,0.0120354,0.112918,-0.00213267,0.000418498,-0.104625,0.113555,0.221036,0.71048,0.0099027,0.0596032,0.660379,-0.0539521,0.650477,23.0929,5.72027,6.25026,0.219629,0.697309,0,0,0,0
3132,14269.7,0.00201047,0.00163739,2,0.116286,0.0836019,5.0625,0.116286,0,0,0.8,5.84027,4,0.221044,0.710558,0.116286,0.0836019,0.104757,0.626956,-9.71722,16.5934,5.84027,0.000606326,0.0109151,0.113667,0.0560884,0.000402371,-0.100593,0.114274,0.222482,0.728824,0.0670035,0.0791069,0.677804,-0.0351669,0.6108,23.3443,5.84027,6.87615,0.221044,0.710558,0,0,0,0
3133,14269.7,0.00202214,0.00184673,2,0.116814,0.116748,5.8125,0.116814,0,0,0.8,5.96027,4,0.222498,0.729042,0.116814,0.116748,0.105685,0.612294,-7.95016,16.101,5.96027,0.000554729,0.00753235,0.114501,0.113692,0.000375435,-0.0938588,0.115056,0.223979,0.751834,0.121224,0.106373,0.702244,-0.00868342,0.58102,23.6067,5.96027,8.15087,0.222498,0.729042,0,0,0,0
3134,14269.7,0.00200885,0.00171314,2,0.117677,0.156279,6.28125,0.117677,0,0,0.8,6.08027,4,0.223985,0.751939,0.117677,0.156279,0.106309,0.59566,-6.04468,15.7306,6.08027,0.000497079,0.00320661,0.115393,0.168438,0.000345314,-0.0863285,0.11589,0.225515,0.778643,0.171644,0.135692,0.731564,0.0198021,0.55992,23.8841,6.08027,9.68593,0.223985,0.751939,0,0,0,0
3135,14269.7,0.00200952,0.00189876,2,0.118523,0.192324,6.09375,0.118523,0,0,0.8,6.20027,4,0.225522,0.778775,0.118523,0.192324,0.106999,0.586451,-4.89863,15.4621,6.20027,0.000471869,-0.00031736,0.116329,0.219413,0.00033537,-0.0838426,0.116801,0.22711,0.80882,0.219095,0.153969,0.762263,0.0371689,0.543167,24.1727,6.20027,10.5635,0.225522,0.778775,0,0,0,0
3136,14269.7,0.00200909,0.00177343,2,0.119258,0.222659,5.625,0.119258,0,0,0.8,6.32027,4,0.227117,0.808961,0.119258,0.222659,0.107858,0.586302,-3.92327,15.2818,6.32027,0.000451286,-0.00350509,0.117335,0.267441,0.00032769,-0.0819225,0.117787,0.228767,0.841784,0.263936,0.169811,0.795736,0.0520238,0.5318,24.4709,6.32027,11.3586,0.227117,0.808961,0,0,0,0
3137,14269.7,0.00200915,0.00193531,2,0.119914,0.250309,5.90625,0.119914,0,0,0.8,6.44027,4,0.228775,0.841938,0.119914,0.250309,0.108861,0.591629,-2.56375,15.1865,6.44027,0.000409605,-0.00691217,0.118412,0.312877,0.000305869,-0.0764674,0.118822,0.230493,0.876989,0.305965,0.191327,0.833296,0.0725047,0.527331,24.78,6.44027,12.6228,0.228775,0.841938,0,0,0,0
3138,14269.7,0.00200966,0.00179282,2,0.120601,0.276217,5.4375,0.120601,0,0,0.8,6.56027,4,0.230502,0.87716,0.120601,0.276217,0.109901,0.600944,-0.718658,15.1715,6.56027,0.000341235,-0.0104131,0.119533,0.355525,0.000266022,-0.0665055,0.119874,0.232293,0.913897,0.345112,0.220005,0.874738,0.10013,0.529626,25.1009,6.56027,14.4528,0.230502,0.87716,0,0,0,0
3139,14269.7,0.00200885,0.0019379,2,0.121432,0.305543,6.5625,0.121432,0,0,0.8,6.68027,4,0.232301,0.914063,0.121432,0.305543,0.110869,0.60852,1.29537,15.2278,6.68027,0.000261401,-0.0138185,0.120665,0.395314,0.00021805,-0.0545126,0.120926,0.234167,0.951952,0.381495,0.251222,0.918429,0.130295,0.536934,25.4334,6.68027,16.5232,0.232301,0.914063,0,0,0,0
3140,14269.7,0.00200947,0.00179471,2,0.122534,0.339856,6.09375,0.122534,0,0,0.8,6.80027,4,0.234175,0.952131,0.122534,0.339856,0.111641,0.612275,2.95054,15.335,6.80027,0.000193844,-0.0164033,0.121791,0.432362,0.000176822,-0.0442056,0.121985,0.236118,0.990653,0.415959,0.277273,0.962077,0.155288,0.546118,25.7739,6.80027,18.2855,0.234175,0.952131,0,0,0,0
3141,14269.7,0.00200802,0.00194052,2,0.123445,0.368113,5.90625,0.123445,0,0,0.8,6.92027,4,0.236126,0.990808,0.123445,0.368113,0.112681,0.622695,3.67579,15.4629,6.92027,0.000165563,-0.0177145,0.12292,0.467507,0.00015974,-0.0399351,0.123086,0.238146,1.02945,0.449792,0.289817,1.0032,0.166732,0.553406,26.1163,6.92027,19.1387,0.236126,0.990808,0,0,0,0
3142,14269.7,0.00200885,1.027e-06,2,0.125059,0.411831,6.09375,0.125059,0,0,0.8,7.04027,4,0.238155,1.02962,0.125059,0.411831,0.113097,0.61779,4.54506,15.6059,7.04027,0.000127701,-0.0190672,0.12409,0.502025,0.000135993,-0.0339983,0.124217,0.240253,1.06788,0.482957,0.304544,1.04494,0.180326,0.561984,26.4609,7.04027,20.151,0.238155,1.02962,0,0,0,0
3143,14269.7,0.00200855,0.00200933,2,0.125059,0.411831,6.09375,0.125059,0,0,0.8,7.16027,4,0.240262,1.06804,0.125059,0.411831,0.115203,0.656211,3.63644,15.7211,7.16027,0.000169035,-0.0184244,0.125289,0.535879,0.000162056,-0.040514,0.125458,0.242436,1.10543,0.517455,0.293379,1.0803,0.16792,0.562845,26.798,7.16027,19.3575,0.240262,1.06804,0,0,0,0
3144,14269.7,0.0020098,0.00179882,2,0.127583,0.467608,7.21875,0.127583,0,0,0.8,7.28027,4,0.242446,1.10561,0.127583,0.467608,0.114863,0.638002,6.53304,15.8824,7.28027,3.46029e-05,-0.0224151,0.1266,0.571051,7.67989e-05,-0.0191997,0.126635,0.244694,1.14164,0.548636,0.337873,1.12763,0.211238,0.578995,27.1502,7.28027,22.4154,0.242446,1.10561,0,0,0,0
3145,14269.7,0.00200892,0.00191753,2,0.128638,0.483978,6.375,0.128638,0,0,0.8,7.40027,4,0.244704,1.1418,0.128638,0.483978,0.116066,0.657822,4.30457,15.9903,7.40027,0.000135885,-0.0213361,0.127841,0.602936,0.000141612,-0.0354029,0.127977,0.247022,1.176,0.5816,0.30758,1.15631,0.179603,0.57471,27.4919,7.40027,20.2949,0.244704,1.1418,0,0,0,0
3146,14269.7,0.00200944,0.000137754,2,0.131402,0.536619,8.0625,0.131402,0,0,0.8,7.52027,4,0.247033,1.17616,0.131402,0.536619,0.115631,0.63954,3.95235,16.0828,7.52027,0.000150631,-0.0228709,0.12925,0.636584,0.000151912,-0.037978,0.1294,0.249418,1.20807,0.613713,0.304764,1.18948,0.175364,0.575769,27.8358,7.52027,20.0352,0.247033,1.17616,0,0,0,0
3147,14269.7,0.00200972,5.8754e-05,2,0.132585,0.560222,6.5625,0.132585,0,0,0.8,7.64027,4,0.249429,1.20822,0.132585,0.560222,0.116845,0.648002,0.111478,16.0924,7.64027,0.000325576,-0.0210722,0.130739,0.669385,0.000264266,-0.0660665,0.131065,0.251875,1.2374,0.648312,0.251058,1.2086,0.119993,0.560288,28.1649,7.64027,16.2039,0.249429,1.20822,0,0,0,0
3148,14269.7,0.00200963,0.000101607,2,0.133799,0.583436,7.125,0.133799,0,0,0.8,7.76027,4,0.251887,1.23753,0.133799,0.583436,0.118088,0.654097,-0.665779,16.0555,7.76027,0.00035281,-0.0215474,0.132474,0.704642,0.000280885,-0.0702211,0.132827,0.254389,1.26352,0.683095,0.242163,1.23529,0.109336,0.552194,28.4915,7.76027,15.3897,0.251887,1.23753,0,0,0,0
3149,14269.7,0.0020092,8.847e-06,2,0.135477,0.620338,8.4375,0.135477,0,0,0.8,7.88027,4,0.254401,1.26364,0.135477,0.620338,0.118923,0.643297,0.234954,15.9885,7.88027,0.000297965,-0.023231,0.134307,0.740078,0.000244109,-0.0610272,0.134605,0.256951,1.28601,0.716847,0.257832,1.26443,0.123228,0.54758,28.8222,7.88027,16.2235,0.254401,1.26364,0,0,0,0
3150,14269.7,0.0020096,0.000134759,2,0.136931,0.644265,6.9375,0.136931,0,0,0.8,8.00027,4,0.256963,1.28611,0.136931,0.644265,0.120032,0.641846,0.697119,15.8653,8.00027,0.000258002,-0.0236791,0.136154,0.774491,0.000215326,-0.0538315,0.136412,0.259554,1.30444,0.750812,0.267146,1.28846,0.130734,0.537648,29.1515,8.00027,16.5624,0.256963,1.28611,0,0,0,0
3151,14269.7,0.00200992,0.00214444,2,0.136931,0.644265,6.9375,0.136931,0,0,0.8,8.12027,4,0.259567,1.30453,0.136931,0.644265,0.122636,0.660265,1.6748,15.6959,8.12027,0.000193908,-0.025158,0.13803,0.809115,0.000171556,-0.042889,0.138224,0.262191,1.31841,0.783957,0.284031,1.31018,0.145807,0.526218,29.4841,8.12027,17.3707,0.259567,1.30453,0,0,0,0
