t,q,dq,q_next,dq_next,qacc,r_star_q,r_star_dq,r_star_next_q,r_star_next_dq,x_hat_q,x_hat_dq,x_hat_next_q,x_hat_next_dq,eta_q,eta_dq,eta_filter_next_q,eta_filter_next_dq,x_bar_q,x_bar_dq,x_bar_next_q,x_bar_next_dq,x_tilde_q,x_tilde_dq,r_d_q,r_d_dq,e_q_t,e_dq_t,u_star,u_t,d_in_t,u_plant_raw_t,u_plant_t,observer_qacc,observer_tau_applied
3.564,0.602556596736331,-2.794512441026,0.596966231213744,-2.79518276129369,-0.335160133849201,0.590187907508352,-0.925716811569675,0.588387766214594,-0.900070646879137,0.604179482805127,-1.58749235512024,0.601354247268698,-1.74055216672719,0.000655868797024968,-0.363524562768975,-0.00178020456161266,-0.871413024182314,0.604835351602152,-1.95101691788921,0.599574042707085,-2.6119651909095,-0.00227875486582119,-0.843495523136784,0.630807966782779,-0.922904653619907,0.0259726151806263,1.0281122642693,4.23891801183163,25.2589007038103,-25.9766047354788,-0.717704031668447,-0.717704031668447,105.232375581011,25.2589007038103
3.566,0.596966231213744,-2.79518276129369,0.59117790460613,-2.89416330380692,-49.4902712566124,0.588387766214594,-0.900070646879134,0.586639498075577,-0.874134069508234,0.601354247268698,-1.74055216672719,0.595170492085379,-2.20177531085287,-0.00178020456161266,-0.871413024182314,-0.00229034776576792,-0.268526697098581,0.599574042707085,-2.6119651909095,0.592880144319611,-2.47030200795145,-0.00260781149334155,-0.183217570384191,0.666631982438616,-0.894653739602087,0.0670579397315306,1.71731145130742,4.29271292793166,48.3466704537314,-60.7837282121181,-12.4370577583867,-12.4370577583867,205.094940028314,48.3466704537314
3.568,0.59117790460613,-2.89416330380692,0.586224274759565,-2.47681492328249,208.674190262216,0.586639498075577,-0.874134069508237,0.584943529921296,-0.847984077140934,0.595170492085379,-2.20177531085287,0.588565140753849,-2.15750178288144,-0.00229034776576792,-0.268526697098581,-0.00160784894449698,-0.446475352606768,0.592880144319611,-2.47030200795145,0.586957291809352,-2.60397713548821,-0.00170223971348171,-0.423861295855464,0.62402486701904,-0.871545851658305,0.0311447226994285,1.59875615629315,4.33781287972492,36.8752387151281,12.0113186072558,48.8865573223839,48.8865573223839,156.400112535006,36.8752387151281
3.57,0.586224274759565,-2.47681492328249,0.581801907552751,-2.21118360340666,132.815659937916,0.584943529921295,-0.847984077140931,0.58330014390422,-0.821693008537802,0.588565140753849,-2.15750178288144,0.582495830601022,-2.23073060416473,-0.00160784894449698,-0.446475352606768,-0.000754528704777086,0.081243054822989,0.586957291809352,-2.60397713548821,0.581741301896245,-2.14948754934174,-0.000733017049786899,0.127162212205723,0.634051600430345,-0.844584287644151,0.0470943086209934,1.75939284784406,4.37469747080394,43.9135915026514,-12.6816629432142,31.2319285594372,31.2319285594372,186.623265661742,43.9135915026514
3.572,0.581801907552751,-2.21118360340666,0.576199282318937,-2.8013126169073,-295.064506750322,0.58330014390422,-0.821693008537805,0.581709486517464,-0.795328693378134,0.582495830601022,-2.23073060416473,0.577904681877346,-1.91831000944945,-0.000754528704777086,0.081243054822989,-2.63622887075727e-05,-0.0529547880419698,0.581741301896245,-2.14948754934174,0.577878319588639,-1.97126479749142,6.06056565063406e-05,-0.0616960540649178,0.595310407135566,-0.820861528775635,0.0135691052393213,1.3286260205661,4.40383259944092,27.4432357324134,-97.7969590108842,-70.3537232784708,-70.3537232784708,115.588769946144,27.4432357324134
3.574,0.576199282318937,-2.8013126169073,0.570467300001482,-2.86599115872746,-32.3392709100818,0.581709486517463,-0.795328693378131,0.580171577313198,-0.768954602132708,0.577904681877346,-1.91831000944945,0.57439715428755,-1.74058265054407,-2.63622887075727e-05,-0.0529547880419698,-0.00136265641732918,-0.827042820025919,0.577878319588639,-1.97126479749142,0.573034497870221,-2.56762547056999,-0.00167903726970176,-0.83004781941588,0.602324950649077,-0.79390146893825,0.0244466310604383,1.17736332855317,4.42567033431793,27.548663989671,-35.9839973971248,-8.43533340745375,-8.43533340745375,115.341073473676,27.548663989671
3.576,0.570467300001482,-2.86599115872746,0.5653854599416,-2.54092002994099,162.535564393239,0.580171577313198,-0.768954602132711,0.578686317321934,-0.742629995632245,0.57439715428755,-1.74058265054407,0.56881403189609,-2.11023298706573,-0.00136265641732918,-0.827042820025919,-0.00221569591541191,-0.378086313278495,0.573034497870221,-2.56762547056999,0.566598335980678,-2.48831930034423,-0.00256719786873949,-0.298365688157478,0.655509376430006,-0.763738908347702,0.082474878559785,1.80388656222228,4.44064882952814,53.9134265455452,-16.0538545344025,37.8595720111427,37.8595720111427,228.696241752127,53.9134265455452
3.578,0.5653854599416,-2.54092002994099,0.561176023239517,-2.10471835104146,218.100839449761,0.578686317321934,-0.742629995632242,0.577253497173895,-0.71641007401929,0.56881403189609,-2.11023298706573,0.562409198146696,-2.09456891699107,-0.00221569591541191,-0.378086313278495,-0.00120399918319441,-0.0898833536286404,0.566598335980678,-2.48831930034423,0.561205198963501,-2.18445227061971,-0.00121287603907805,-0.0526007295967585,0.623972445669536,-0.739494802131254,0.0573741096888586,1.74882449821297,4.44919227637455,46.3961094869368,4.99471826478839,51.3908277517251,51.3908277517251,196.875191676578,46.3961094869368
3.58,0.561176023239517,-2.10471835104146,0.558944897048045,-1.11556309573595,494.577627652754,0.577253497173895,-0.716410074019293,0.575872804924307,-0.690346124793828,0.562409198146696,-2.09456891699107,0.557460761851381,-1.87221855606031,-0.00120399918319441,-0.0898833536286404,-0.000144032254746911,0.0699482450196026,0.561205198963501,-2.18445227061971,0.557316729596634,-1.8022703110407,-2.91757239845314e-05,0.0797339195782492,0.601685057021301,-0.714718658337549,0.0404798580577996,1.46973361228216,4.45171088965082,36.9799681161068,80.6332914624363,117.613259578543,117.613259578543,156.116857279703,36.9799681161068
3.582,0.558944897048045,-1.11556309573595,0.556778753372573,-1.0830718377362,16.2456289998778,0.575872804924307,-0.690346124793825,0.57454383358494,-0.66448566968385,0.557460761851381,-1.87221855606031,0.554180659166529,-1.56803521505252,-0.000144032254746911,0.0699482450196026,0.00130441241016825,0.686834967653661,0.557316729596634,-1.8022703110407,0.555485071576697,-0.881200247398864,0.00162816745141103,0.686707215304748,0.588225066783344,-0.689490968203584,0.0309083371867103,1.11277934283712,4.44860092609259,28.0661958396128,-23.3148936182261,4.75130222138675,4.75130222138675,117.117547994089,28.0661958396128
3.584,0.556778753372573,-1.0830718377362,0.555009222530844,-0.884765420864374,99.1532084359126,0.57454383358494,-0.664485669683853,0.573266088364754,-0.638872610093023,0.554180659166529,-1.56803521505252,0.553714059007435,-0.885506284630872,0.00130441241016825,0.686834967653661,0.00117832349567591,-0.131169377668596,0.555485071576697,-0.881200247398864,0.554892382503111,-1.01667566229947,0.00129368179587541,-0.201871590337335,0.542918748239319,-0.666675098669319,-0.0125663233373786,0.214525148729545,4.44024473280974,0.594208609413372,23.9137168508023,24.5079254602157,24.5079254602157,-2.15301861600388,0.594208609413372
3.586,0.555009222530844,-0.884765420864374,0.553974358251589,-0.517432139627379,183.666640618497,0.573266088364754,-0.638872610093023,0.57203899362296,-0.613547370896931,0.553714059007435,-0.885506284630872,0.553146263444263,-0.873059529424062,0.00117832349567591,-0.131169377668596,0.000212472772030908,0.117474201253883,0.554892382503111,-1.01667566229947,0.553358736216294,-0.755585328170179,0.00011684002773249,0.131910241435093,0.598076771382801,-0.637154947422543,0.0431843888796898,0.379520714876924,4.42701082360199,18.059313976504,26.75467627123,44.813990247734,44.813990247734,71.8080664377028,18.059313976504
3.588,0.553974358251589,-0.517432139627379,0.554333142625243,0.17939218682688,348.41216322713,0.57203899362296,-0.61354737089693,0.570861899538203,-0.588547042378583,0.553146263444263,-0.873059529424062,0.551989221483215,-0.684757366539312,0.000212472772030908,0.117474201253883,0.000519901125791928,0.24751907678276,0.553358736216294,-0.755585328170179,0.552509122609007,-0.437238289756553,0.00061562203529486,0.238153188542799,0.580611274610869,-0.612953905290075,0.0272525383945746,0.142631422880104,4.40925398107766,9.65302559443128,74.7339636553079,84.3869892497392,84.3869892497392,35.4139808154333,9.65302559443128
3.59,0.554333142625243,0.17939218682688,0.554654093091504,0.160475233130785,-9.4584768480479,0.570861899538203,-0.588547042378584,0.569734088497979,-0.563905520111731,0.551989221483215,-0.684757366539312,0.551639775676192,-0.43467346640774,0.000519901125791928,0.24751907678276,0.00152944632572985,0.635216079495875,0.552509122609007,-0.437238289756553,0.553169222001922,0.200542613088135,0.00182402001623538,0.616630476583433,0.570084080270307,-0.588600891404823,0.0175749576612992,-0.151362601648271,4.38731538267031,1.84496216226893,-1.93305406719446,-0.0880919049255349,-0.0880919049255349,1.28241167440632,1.84496216226893
3.592,0.554654093091504,0.160475233130785,0.55516536114496,0.255634026727771,47.5793967984934,0.569734088497979,-0.56390552011173,0.568654781212743,-0.539653642617974,0.551639775676192,-0.43467346640774,0.55324924572793,0.0400118630041846,0.00152944632572985,0.635216079495875,0.00135569021513491,0.0238549017918109,0.553169222001922,0.200542613088135,0.554604935943065,0.0638667647959955,0.00148487108958262,-0.04006737995735,0.541140279107728,-0.565885091531055,-0.0120289428941938,-0.76642770461919,4.36152274860234,-16.9232238356358,30.3923977073282,13.4691738716924,13.4691738716924,-80.265375041975,-16.9232238356358
3.594,0.55516536114496,0.255634026727771,0.554787637646694,-0.188861749133153,-222.247887930462,0.568654781212743,-0.539653642617975,0.567623142559463,-0.515819326640207,0.55324924572793,0.0400118630041846,0.554636727040612,0.0158955487733811,0.00135569021513491,0.0238549017918109,0.000589513435048376,0.192235079491639,0.554604935943065,0.0638667647959955,0.55522624047566,0.20813062826502,0.000560425201894921,0.191767261931776,0.582244733713904,-0.53871279975251,0.0276397977708394,-0.602579564548506,4.33219051006792,-3.66008474145487,-46.9926149584353,-50.6526996998902,-50.6526996998902,-23.9856080113072,-3.66008474145487
3.596,0.554787637646694,-0.188861749133153,0.555315488749613,0.263925551459652,226.393650296402,0.567623142559463,-0.515819326640206,0.566638287159682,-0.492427699890645,0.554636727040612,0.0158955487733811,0.555452303321922,0.113031423130628,0.000589513435048376,0.192235079491639,-0.000296316947958086,-0.373798945675027,0.55522624047566,0.20813062826502,0.555155986373963,-0.260767522544399,-0.000438602828966572,-0.396992377398173,0.570249459011424,-0.515637504731994,0.0150232185357642,-0.723768132997014,4.2996199958199,-9.12178957464757,64.7999050561339,55.6781154814863,55.6781154814863,-47.5496025671962,-9.12178957464757
3.598,0.555315488749613,0.263925551459652,0.554445206377765,-0.435141185924008,-349.53336869183,0.566638287159682,-0.492427699890646,0.565699284697388,-0.469501231146854,0.555452303321922,0.113031423130628,0.55477158033936,-0.192203017301644,-0.000296316947958086,-0.373798945675027,9.95652294803229e-05,0.482066248696508,0.555155986373963,-0.260767522544399,0.55487114556884,0.289863231394864,0.000159502375649545,0.524693074004051,0.609010291115505,-0.489494253462935,0.0538543047415412,-0.228726730918536,4.2640996355932,9.88503807626706,-90.8228442072868,-80.9378061310198,-80.9378061310198,34.2822526213778,9.88503807626706
3.6,0.554445206377765,-0.435141185924008,0.552497207502167,-0.973999437799207,-269.429125937599,0.565699284697388,-0.469501231146854,0.564810135172582,-0.444574762403062,0.55477158033936,-0.192203017301644,0.555159945177485,0.144399804322308,9.95652294803229e-05,0.482066248696508,-0.000335054221823103,-0.669547748276033,0.55487114556884,0.289863231394864,0.554824890955662,-0.525147943953725,-0.000425939191075475,-0.725004417318872,0.549693506738643,-0.470609323467075,-0.00517763883019751,-0.760472554861939,4.52163150516436,-15.0346920833663,-47.5405395496637,-62.5752316330299,-62.5752316330299,-72.7317135362781,-15.0346920833663
3.602,0.552497207502167,-0.973999437799207,0.551399352208631,-0.548927646767712,212.535895515747,0.564810135172582,-0.444574762403062,0.563974838585263,-0.41764829365927,0.555159945177485,0.144399804322308,0.554102435738488,-0.361227608586931,-0.000335054221823103,-0.669547748276033,-0.00191892901951352,-0.51131775373463,0.554824890955662,-0.525147943953725,0.552183506718975,-0.872545362321562,-0.00232768345349532,-0.448851493845482,0.629577845816816,-0.440090843973846,0.0747529548611543,0.0850570999798793,4.78134173258425,20.9667960635379,30.6196906603873,51.5864867239252,51.5864867239252,81.9601676833968,20.9667960635379
3.604,0.551399352208631,-0.548927646767712,0.552190334636078,0.395491213723301,472.209430245507,0.563974838585263,-0.41764829365927,0.563197394935432,-0.388721824915478,0.554102435738488,-0.361227608586931,0.550856845002651,-0.66333085816182,-0.00191892901951352,-0.51131775373463,-0.000827058055329519,0.269249763024848,0.552183506718975,-0.872545362321562,0.550029786947321,-0.394081095136972,-0.000784154510343416,0.323617715553849,0.620419253177827,-0.413740603418246,0.068235746458852,0.458804758903315,5.04324510610805,25.9997797395612,87.8100757021457,113.809855441707,113.809855441707,104.607252079871,25.9997797395612
3.606,0.552190334636078,0.395491213723301,0.551557726040623,-0.3163042977271,-355.8977557252,0.563197394935432,-0.388721824915478,0.562481804223089,-0.357795356171686,0.550856845002651,-0.66333085816182,0.549285693367148,-0.372046790086732,-0.000827058055329519,0.269249763024848,0.00166733782235973,0.808601562074155,0.550029786947321,-0.394081095136972,0.550953031189508,0.436554771987423,0.0021605476887564,0.789572308860273,0.565784593922926,-0.388542711139421,0.0157548069756045,0.0055383839975513,5.30735642477894,4.19594072561309,-86.5282913669944,-82.3323506413813,-82.3323506413813,11.0171525251199,4.19594072561309
3.608,0.551557726040623,-0.3163042977271,0.549591558945267,-0.98308354767837,-333.389624975635,0.562481804223089,-0.357795356171686,0.561832066448233,-0.324868887427894,0.549285693367148,-0.372046790086732,0.551437513312569,0.242241061530529,0.00166733782235973,0.808601562074155,0.000656536611639865,-0.664470322809962,0.550953031189508,0.436554771987423,0.552094049924209,-0.422229261279433,0.000604694851115917,-0.752859069714522,0.526444353262731,-0.360290256622787,-0.0245086779267766,-0.79684502861021,5.57369049333546,-20.7154667759457,-56.974051753059,-77.6895185290047,-77.6895185290047,-97.1568552284469,-20.7154667759457
3.61,0.549591558945267,-0.98308354767837,0.54652711416842,-1.53222238842336,-274.569420372496,0.561832066448233,-0.324868887427894,0.561252181610865,-0.289942418684102,0.551437513312569,0.242241061530529,0.551591829314869,-0.251110304669852,0.000656536611639865,-0.664470322809962,-0.00196136403177881,-0.621692775815944,0.552094049924209,-0.422229261279433,0.54963046528309,-0.872803080485796,-0.00250249097894173,-0.560854286398937,0.629324077904757,-0.320196363557827,0.0772300279805482,0.102032897721606,5.84226211680442,21.9163994339314,-86.2806660123169,-64.3642665783855,-64.3642665783855,85.5594783047902,21.9163994339314
3.612,0.54652711416842,-1.53222238842336,0.542664739625878,-1.93118727127094,-199.48244142379,0.561252181610865,-0.289942418684101,0.560746149710984,-0.253015949940309,0.551591829314869,-0.251110304669852,0.548392976278695,-0.618744502197726,-0.00196136403177881,-0.621692775815944,-0.00270985080606056,-0.714994392439785,0.54963046528309,-0.872803080485796,0.545683125472634,-1.33373889463751,-0.00310335111466997,-0.659419307937566,0.629438872382901,-0.285221801630653,0.0798084070998106,0.587581278855143,6.1130860947419,31.3266488653433,-78.3805572893471,-47.0539084240037,-47.0539084240037,127.029289144035,31.3266488653433
3.614,0.542664739625878,-1.93118727127094,0.540372311038002,-1.14621429393784,392.486488666549,0.560746149710984,-0.25301594994031,0.560317970748591,-0.214089481196517,0.548392976278695,-0.618744502197726,0.543733491886239,-0.974816793197379,-0.00270985080606056,-0.714994392439785,-0.00271587761647829,-0.662973332111075,0.545683125472634,-1.33373889463751,0.541017614269761,-1.63779012530845,-0.00301838584675584,-0.597448376633431,0.637151628585104,-0.247726339864409,0.0914685031124702,1.0860125547731,6.38617721514553,43.3300367951581,50.0915441662073,93.4215809613654,93.4215809613654,179.461050720066,43.3300367951581
3.616,0.540372311038002,-1.14621429393784,0.540160826126751,-0.105742455625606,520.235919156119,0.560317970748591,-0.214089481196517,0.559969791786198,-0.174089481196517,0.543733491886239,-0.974816793197379,0.538574613917302,-1.22150017622952,-0.00271587761647829,-0.662973332111075,-0.000794283379372204,0.420362739845797,0.541017614269761,-1.63779012530845,0.53778033053793,-0.80113743638372,-0.000645303231758487,0.49157583137061,0.63377722878257,-0.209003840255703,0.0927596145128088,1.42878628505275,6.55130046748535,49.8356529042798,74.7668507974595,124.602503701739,124.602503701739,208.144974539469,49.8356529042798
3.618,0.540160826126751,-0.105742455625606,0.539176187103706,-0.492319511522636,-193.288527948515,0.559969791786198,-0.174089481196517,0.559701612823805,-0.134089481196517,0.538574613917302,-1.22150017622952,0.536432916855637,-0.67370684114622,-0.000794283379372204,0.420362739845797,0.00184877308900817,0.730477304935112,0.53778033053793,-0.80113743638372,0.538281689944646,0.0567704637888922,0.00238049558882147,0.695394980758113,0.557022461604054,-0.174293527132204,0.0192421310661244,0.626843909251515,6.59003696438774,16.2861444437196,-60.462764184922,-44.1766197412024,-44.1766197412024,63.7152976187499,16.2861444437196
3.62,0.539176187103706,-0.492319511522636,0.53917232664813,-0.00193022778803537,245.1946418673,0.559701612823805,-0.134089481196517,0.559513433861412,-0.0940894811965171,0.536432916855637,-0.67370684114622,0.538280135684966,-0.000777129839760353,0.00184877308900817,0.730477304935112,0.000909420007739762,-0.470551345064902,0.538281689944646,0.0567704637888922,0.539189555692706,-0.471328474904662,0.000894497159060426,-0.549089975311528,0.532906160318631,-0.135944550985337,-0.00537552962601451,-0.192715014774229,6.62906358443013,-4.86650796869989,64.6586873102933,59.7921793415934,59.7921793415934,-28.7737968143263,-4.86650796869989
3.622,0.53917232664813,-0.00193022778803537,0.540408111513148,0.617892432509199,309.911330148617,0.559513433861412,-0.0940894811965175,0.559405254899019,-0.0540894811965175,0.538280135684966,-0.000777129839760353,0.538675797414155,-0.25687913927528,0.000909420007739762,-0.470551345064902,7.69864746674923e-05,0.41764913013897,0.539189555692706,-0.471328474904662,0.538752783888823,0.16076999086369,-1.7229044575906e-05,0.469398247116627,0.616554868783466,-0.0901404587788368,0.0773653130907606,0.381188016125825,6.66838047409646,26.9763656938626,48.7087605521083,75.6851262459709,75.6851262459709,107.224667814691,26.9763656938626
3.624,0.540408111513148,0.617892432509199,0.541559752820577,0.575820653714282,-21.0358893974584,0.559405254899019,-0.0540894811965171,0.559377075936626,-0.0140894811965171,0.538675797414155,-0.25687913927528,0.539050543556975,0.148879834076213,7.69864746674923e-05,0.41764913013897,0.00134851402317051,0.494316130242951,0.538752783888823,0.16076999086369,0.540399057580146,0.643195964319164,0.00165532762432563,0.457122441645509,0.556229272869873,-0.0543093568754579,0.0174764889810508,-0.215079347739148,6.70798773611619,0.672458875768542,-3.12840738333762,-2.45594850756907,-2.45594850756907,-5.94507839373863,0.672458875768542
3.626,0.541559752820577,0.575820653714282,0.541417340727965,-0.0712060463057842,-323.513350010033,0.559377075936626,-0.0140894811965175,0.559428896974233,0.0259105188034825,0.539050543556975,0.148879834076213,0.54148422034488,0.542581382367452,0.00134851402317051,0.494316130242951,0.00107501454706647,-0.0172699444745376,0.540399057580146,0.643195964319164,0.542559234891947,0.525311437892915,0.00116069524043139,-0.0673753106048814,0.549805954892108,-0.0147520972688302,0.00940689731196298,-0.657948061587994,6.74788542952123,-9.39727180747352,-65.0861554779112,-74.4834272853847,-74.4834272853847,-50.3072909758557,-9.39727180747352
3.628,0.541417340727965,-0.0712060463057842,0.53983993448737,-0.788703120297611,-358.748536995913,0.559428896974233,0.025910518803483,0.55956071801184,0.0659105188034831,0.54148422034488,0.542581382367452,0.543605663079221,0.523214093636949,0.00107501454706647,-0.0172699444745376,-0.000817432818118435,-0.592279303804166,0.542559234891947,0.525311437892915,0.542788230261102,-0.0690652101672168,-0.00114189416398158,-0.596517484198699,0.585532357972967,0.0277176814880107,0.0429731230810196,-0.497593756404904,6.78807356968782,2.21632438577683,-85.7332756277174,-83.5169512419405,-83.5169512419405,-1.04867212798286,2.21632438577683
3.63,0.53983993448737,-0.788703120297611,0.53977429261784,-0.0328209347650168,377.941092766297,0.55956071801184,0.0659105188034825,0.559772539049447,0.105910518803483,0.543605663079221,0.523214093636949,0.543030270435483,0.121020087190385,-0.000817432818118435,-0.592279303804166,-0.00246986285853495,-0.771669461409506,0.542788230261102,-0.0690652101672168,0.540560407576948,-0.650649374219121,-0.00294829577373223,-0.719637910130394,0.627320996465349,0.0706016150041101,0.0845327662042464,0.139666825171327,6.82855212833779,24.492522066188,66.5993683040142,91.0918903702022,91.0918903702022,95.042648678801,24.492522066188
3.632,0.53977429261784,-0.0328209347650168,0.539689441512559,-0.0424255526403397,-4.80230893766146,0.559772539049447,0.105910518803483,0.560064360087054,0.145910518803483,0.543030270435483,0.121020087190385,0.539910069453797,-0.325169061575655,-0.00246986285853495,-0.771669461409506,-0.000883739402731126,0.534483208918613,0.540560407576948,-0.650649374219121,0.539026330051066,0.209314147342958,-0.000786114959108186,0.617828439454104,0.641693498906819,0.111581969870532,0.101133091329871,0.762231344089653,6.86932103353348,40.0147679393802,-39.2601661849767,0.754601754403524,0.754601754403524,162.740156321733,40.0147679393802
3.634,0.539689441512559,-0.0424255526403397,0.538244170046115,-0.722635733222123,-340.105090290892,0.560064360087054,0.145910518803483,0.560436181124661,0.185910518803483,0.539910069453797,-0.325169061575655,0.539440103552203,0.206886750568796,-0.000883739402731126,0.534483208918613,0.000448746343536671,-0.195773982091603,0.539026330051066,0.209314147342958,0.53988884989574,0.0111127684771929,0.00066311146149356,-0.251739699983297,0.550569309883702,0.14525316917402,0.0115429798326366,-0.064060978168938,6.91038016962321,1.84807714944464,-80.9054537676275,-79.0573766181828,-79.0573766181828,-1.2136983870808,1.84807714944464
3.636,0.538244170046115,-0.722635733222123,0.538722034303834,0.238932128859479,480.783931040801,0.560436181124661,0.185910518803483,0.560888002162268,0.225910518803483,0.539440103552203,0.206886750568796,0.540195205629681,0.153177866970604,0.000448746343536671,-0.195773982091603,-0.00128731604384251,-0.745988414891483,0.53988884989574,0.0111127684771929,0.538907889585839,-0.592810547920879,-0.00164467984962491,-0.733748501699316,0.600088389790674,0.18865567171113,0.0601995398949337,0.177542903233937,6.95172937717166,18.8476526308936,96.7810344416648,115.628687072558,115.628687072558,71.0325492467057,18.8476526308936
3.638,0.538722034303834,0.238932128859479,0.541512668992578,1.3953173443718,578.192607756159,0.560888002162268,0.225910518803483,0.561419823199875,0.265910518803483,0.540195205629681,0.153177866970604,0.538392407873388,-0.25774085622524,-0.00128731604384251,-0.745988414891483,-0.000279274382808021,0.748826408523407,0.538907889585839,-0.592810547920879,0.53811313349058,0.491085552298166,-0.000185855282004654,0.831742676780358,0.640337447777909,0.231410865038412,0.10142955819207,0.824221412959291,6.99336845284968,41.2076705632055,98.5676066949964,139.775277258202,139.775277258202,167.534845847819,41.2076705632055
3.64,0.541512668992578,1.3953173443718,0.545732734460405,2.11003273391385,357.357694771027,0.561419823199875,0.265910518803483,0.562031644237482,0.305910518803483,0.538392407873388,-0.25774085622524,0.538981359570623,0.434113040021257,-0.000279274382808021,0.748826408523407,0.00272569631833722,0.970072115005235,0.53811313349058,0.491085552298166,0.54170705588896,1.40418515502649,0.00339953550199756,0.904231792073631,0.537032988137319,0.264222199452999,-0.00108014535326162,-0.226863352845168,7.03529714931788,-4.36437814306104,92.747583379969,88.383205236908,88.383205236908,-28.4862561384544,-4.36437814306104
3.642,0.545732734460405,2.11003273391385,0.548083890063726,1.17557780166045,-467.227466126698,0.562031644237482,0.305910518803483,0.562723465275089,0.345910518803483,0.538981359570623,0.434113040021257,0.544029398138548,1.16117112479404,0.00272569631833722,0.970072115005235,0.00353336927470461,0.795796314599008,0.54170705588896,1.40418515502649,0.547562767413253,1.95696743939305,0.00402567857144553,0.705847578887358,0.519571827032551,0.302970992996987,-0.0221352288564088,-1.10121416202951,7.07751517506303,-25.5770144191974,-81.5608625300229,-107.13787694922,-107.13787694922,-121.507015116225,-25.5770144191974
3.644,0.548083890063726,1.17557780166045,0.54902654433007,0.471327133171698,-352.125334244378,0.562723465275089,0.345910518803483,0.563495286312696,0.385910518803483,0.544029398138548,1.16117112479404,0.550853238058568,1.64523532265786,0.00353336927470461,0.795796314599008,0.000775446274354215,-0.69399610989537,0.547562767413253,1.95696743939305,0.551628684332923,0.951239212762493,0.000521122650473771,-0.781389637732596,0.531630232473726,0.343757910378774,-0.0159325349395263,-1.61320952901428,7.12002219420633,-33.1802306065338,-47.489191731438,-80.6694223379719,-80.6694223379719,-155.866058367594,-33.1802306065338
3.646,0.54902654433007,0.471327133171698,0.548461194436702,-0.282674946683946,-377.001039927822,0.563495286312696,0.385910518803482,0.564347107350303,0.425910518803482,0.550853238058568,1.64523532265786,0.553689776492895,1.03054607998626,0.000775446274354215,-0.69399610989537,-0.00203018877487531,-0.544512569784424,0.551628684332923,0.951239212762493,0.55165958771802,0.486033510201833,-0.00260214000285275,-0.479912079590795,0.637958130977367,0.391065638818729,0.0863294466444449,-0.560173573943764,7.16281782630452,12.3625317965679,-99.6531773358583,-87.2906455392904,-87.2906455392904,39.6534336118821,12.3625317965679
3.648,0.548461194436702,-0.282674946683946,0.548908964029773,0.223884796535342,253.279871609644,0.564347107350303,0.425910518803483,0.56527892838791,0.465910518803483,0.553689776492895,1.03054607998626,0.552922269807496,0.631341044738031,-0.00203018877487531,-0.544512569784424,-0.00279371743535501,-0.815472629295364,0.55165958771802,0.486033510201833,0.550128552372141,-0.184131584557333,-0.00319839328131788,-0.768708456885779,0.631467624630775,0.430557323845978,0.0798080369127553,-0.0554761863558558,7.20590164610051,19.751518242911,42.2086249571294,61.9601432000403,61.9601432000403,72.6537672680988,19.751518242911
3.65,0.548908964029773,0.223884796535342,0.549268945942289,0.179990956258006,-21.9469201386681,0.56527892838791,0.465910518803482,0.566290749425517,0.505910518803482,0.552922269807496,0.631341044738031,0.550373899859836,0.122673743847598,-0.00279371743535501,-0.815472629295364,-0.00126723830085377,0.322388954352212,0.550128552372141,-0.184131584557333,0.549106661558982,0.44506269819981,-0.00121958834236824,0.408016381092675,0.651994643472123,0.471913914463159,0.101866091099982,0.656045499020492,7.24927318326082,38.2940026683642,-41.3296396844089,-3.03563701604467,-3.03563701604467,153.402664202466,38.2940026683642
3.652,0.549268945942289,0.179990956258006,0.550199604975968,0.465329516839708,142.669280290851,0.566290749425517,0.505910518803483,0.567382570463124,0.545910518803484,0.550373899859836,0.122673743847598,0.550080365208341,0.486851824679292,-0.00126723830085377,0.322388954352212,4.72652039267099e-06,-0.230182129087165,0.549106661558982,0.44506269819981,0.550085091728734,0.256669695592127,0.000162284383306233,-0.265071741941804,0.573255111101918,0.506392666919542,0.0241484495429359,0.0613299687197318,7.29293192207132,7.38253631811852,28.7179038394243,36.1004401575428,36.1004401575428,20.8945632397411,7.38253631811852
3.654,0.550199604975968,0.465329516839708,0.550035316599704,-0.0821441881319472,-273.736852485828,0.567382570463124,0.545910518803483,0.568554391500731,0.585910518803483,0.550080365208341,0.486851824679292,0.550917049520733,0.415978895999772,4.72652039267099e-06,-0.230182129087165,9.32283822991618e-05,0.183555010126389,0.550085091728734,0.256669695592127,0.551010277903032,0.599533906126161,0.000114513247234438,0.208659821247581,0.611321692859374,0.5489524580463,0.06123660113064,0.292282762454172,7.33687730112882,21.1826060181415,-83.8980877771974,-62.7154817590559,-62.7154817590559,79.6546002038225,21.1826060181415
3.656,0.550035316599704,-0.0821441881319472,0.54968849994314,-0.173408328282086,-45.6320700750695,0.568554391500731,0.585910518803484,0.569806212538338,0.625910518803483,0.550917049520733,0.415978895999772,0.552306792352013,0.648257224490496,9.32283822991618e-05,0.183555010126389,-0.00078039581746592,-0.656505812302889,0.551010277903032,0.599533906126161,0.551526396534547,-0.00824858781239213,-0.000974961303328192,-0.681678094258108,0.584068032913796,0.58698454013208,0.0330577550107641,-0.0125493659940806,7.38110871298465,8.36912771490522,-17.3437448684126,-8.97461715350739,-8.97461715350739,24.3616591821676,8.36912771490522
