cycle,t,q_h,q_k,dq_h,dq_k,tau_est_k,tau_cmd_k,u_feedback_k,xbar_q_k,eta_u_k,tau_sw_k,disturbance_scale,t_rel,qdd_h,qdd_k,tau_full,tau_loc,d_model,d_g,d_hacc,d_kacc,d_vel,d_recon,d_recon_err,d_in,eid_comp_k,method,repeat,condition_id,log_path,config_path
10,1069.3569400410001,-0.08180754631757736,0.2536575198173523,2.1704995560867246e-06,0.00034205292467959225,0.09375,0.0,5.0,0.0,0.0,0.0,0.0,0.020394592000002376,-0.016638828383179434,0.008840573590293724,0.47756276669627873,-0.9848923361922168,1.4624551028884956,1.468047553866964,-0.005592450975771435,-2.8613405048116825e-12,1.6442402994698568e-13,1.4624551028884958,2.220446049250313e-16,1.4624551028884956,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
11,1069.358965143,-0.08178197592496872,0.2536575198173523,0.0005835614865645766,0.0002607875212561339,1.6875,0.0,5.0,0.0,0.0,0.0,0.0,0.022419693999836454,-0.021549211025814412,0.00850810612483922,0.4758659427271256,-0.9850567678001758,1.4609227105273015,1.4681655707633108,-0.0072428721213477765,-2.7537278013411992e-12,1.1888092177336773e-08,1.4609227105273015,0.0,1.4609227105273015,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
12,1069.360984056,-0.08178197592496872,0.2536415159702301,0.0005694262217730284,-0.000355250493157655,-0.1875,0.0,5.0,0.0,0.0,0.0,0.0,0.024438606999865442,-0.025873694791788242,0.008181881257389109,0.4736409257980083,-0.9858269726353501,1.4594678984333584,1.468164269270393,-0.008696382152572457,-2.6481134993150413e-12,1.1318186166064947e-08,1.4594678984333584,0.0,1.4594678984333584,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
13,1069.3630064870001,-0.08180754631757736,0.2536575198173523,0.00011614929826464504,-0.0002515838423278183,0.28125,0.0,5.0,0.0,0.0,0.0,0.0,0.026461037999979453,-0.029612279681100955,0.007861898987943384,0.4723638297843167,-0.9857307868451228,1.4580946166294395,1.468047553866964,-0.009952937705926701,-2.544551375160964e-12,4.709468370833747e-10,1.4580946166294395,0.0,1.4580946166294395,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
14,1069.3650260240001,-0.08180754631757736,0.2536734938621521,-0.00039325642865151167,9.49222085182555e-05,0.28125,0.0,5.0,0.0,0.0,0.0,0.0,0.028480575000003228,-0.03276496569375251,0.00754815931650205,0.47164595932934333,-0.9853903349519002,1.4570362942812436,1.4680488527576103,-0.01101256387310029,-2.4430425130811395e-12,5.3991766613137315e-09,1.4570362942812438,2.220446049250313e-16,1.4570362942812436,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
15,1069.367048714,-0.08183310925960541,0.2536575198173523,-0.0009848970221355557,1.047608930093702e-05,0.5625,0.0,5.0,0.0,0.0,0.0,0.0,0.03050326499987932,-0.03533175282974295,0.0072406622430651055,0.4704301755976806,-0.9856241282912466,1.456054303888927,1.4679295710437228,-0.011875301015073891,-2.3434758907731057e-12,3.386262170668175e-08,1.4560543038889273,2.220446049250313e-16,1.456054303888927,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
16,1069.369071565,-0.08175641298294067,0.2536575198173523,0.0008523239521309733,-0.00022309439373202622,0.9375,0.0,5.0,0.0,0.0,0.0,0.0,0.03252611599987176,-0.03731264108907222,0.00693940776763255,0.46980942690030814,-0.9859330570993019,1.45574248399961,1.4682835529582714,-0.012541094316360635,-2.2460173911692527e-12,2.5359945254876948e-08,1.45574248399961,0.0,1.45574248399961,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
17,1069.3710919740001,-0.08178197592496872,0.2536734938621521,-0.0005731623386964202,0.0004861908673774451,-0.09375,0.0,5.0,0.0,0.0,0.0,0.0,0.03454652499999611,-0.038707630471740355,0.006644395890204385,0.4699317991935475,-0.9852251412681079,1.4551569404616553,1.46816686945761,-0.013009940462952563,-2.1505011313371902e-12,1.1469148519793748e-08,1.4551569404616553,0.0,1.4551569404616553,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
18,1069.373131859,-0.08178197592496872,0.2536575198173523,-0.000302281288895756,0.0001869598781922832,0.1875,0.0,5.0,0.0,0.0,0.0,0.0,0.03658640999992713,-0.03951672097774737,0.006355626610780609,0.46921463498896443,-0.9856690347497141,1.4548836697386784,1.4681655707633108,-0.013281904212360307,-2.057037699898512e-12,3.1897852137419136e-09,1.4548836697386789,4.440892098500626e-16,1.4548836697386784,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
19,1069.3751714930002,-0.08175641298294067,0.2536575198173523,0.00060671241953969,0.0004907774273306131,0.1875,0.0,5.0,0.0,0.0,0.0,0.0,0.03862604400001146,-0.039739912607093225,0.006073099929361223,0.46949075420138875,-0.9854358907978902,1.4549266449992788,1.4682835529582714,-0.013356920807073236,-1.9656275305340865e-12,1.2850046471335475e-08,1.4549266449992793,4.440892098500626e-16,1.4549266449992788,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
20,1069.377212587,-0.08175641298294067,0.2536575198173523,0.00060671241953969,0.0004907774273306131,0.1875,0.0,5.0,0.0,0.0,0.0,0.0,0.040667137999889746,-0.03937720535977807,0.00579681584594622,0.46954355115421137,-0.985505002819302,1.4550485539735134,1.4682835529582714,-0.0132350118329283,-1.876212943688338e-12,1.2850046471335475e-08,1.4550485539735134,0.0,1.4550485539735134,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
21,1069.37925309,-0.08175641298294067,0.2536575198173523,0.00060671241953969,0.0004907774273306131,0.1875,0.0,5.0,0.0,0.0,0.0,0.0,0.042707640999879004,-0.04646448326460628,0.0053867355794794645,0.4670588761731688,-0.9856075837418303,1.4526664599149992,1.4682835529582714,-0.015617105891575389,-1.7434369919966386e-12,1.2850046471335475e-08,1.4526664599149988,-4.440892098500626e-16,1.4526664599149992,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
22,1069.381360152,-0.08175641298294067,0.2536575198173523,0.00060671241953969,0.0004907774273306131,0.1875,0.0,5.0,0.0,0.0,0.0,0.0,0.04481470299992907,-0.04386785835595203,0.006831549936494679,0.4682930417703552,-0.9852461657421259,1.4535392075124811,1.4682835529582714,-0.014744358293625748,-2.2110978412787086e-12,1.2850046471335475e-08,1.4535392075124811,0.0,1.4535392075124811,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
23,1069.383465373,-0.08178197592496872,0.2536575198173523,0.00047050268040038645,0.0004907774273306131,0.1875,0.0,5.0,0.0,0.0,0.0,0.0,0.04691992399989431,-0.038895228906624814,0.005176455411040855,0.46943237803030413,-0.9856601849895168,1.455092563019821,1.4681655707633108,-0.013073015469743265,-1.6754217371101054e-12,7.727928852396815e-09,1.455092563019821,0.0,1.455092563019821,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
24,1069.385569344,-0.08180754631757736,0.2536734938621521,-0.000744761258829385,0.00028946486418135464,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.04902389499989113,-0.03325779639818963,0.0038565839424571013,0.47075142998436564,-0.9861192339695339,1.4568706639538995,1.4680488527576103,-0.011178208167129666,-1.2481962078508824e-12,1.9364667203092267e-08,1.4568706639538997,2.220446049250313e-16,1.4568706639538995,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
25,1069.387683436,-0.08180754631757736,0.2536734938621521,-0.000744761258829385,0.00028946486418135464,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.051137986999947316,-0.029563660870245135,0.002065298165496817,0.4715449708552963,-0.9865673212405832,1.4581122920958796,1.4680488527576103,-0.009936580025729391,-6.684568263498614e-13,1.9364667203092267e-08,1.4581122920958798,2.220446049250313e-16,1.4581122920958796,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
26,1069.389786943,-0.08180754631757736,0.2536734938621521,-0.000744761258829385,0.00028946486418135464,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0532414939998489,-0.02051879852948323,0.0015919974404902954,0.4744666251401315,-0.9866857166596625,1.461152341799794,1.4680488527576103,-0.006896530321968131,-5.152893086182719e-13,1.9364667203092267e-08,1.461152341799794,0.0,1.461152341799794,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
27,1069.3918103780002,-0.08180754631757736,0.2536734938621521,-0.000744761258829385,0.00028946486418135464,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.05526492900003177,-0.013966759534470824,0.0025125154409626088,0.4768990833241931,-0.9864554505546732,1.4633545338788663,1.4680488527576103,-0.004694338242597962,-8.131810112430027e-13,1.9364667203092267e-08,1.4633545338788665,2.220446049250313e-16,1.4633545338788663,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
28,1069.39383421,-0.08180754631757736,0.2536734938621521,-0.000744761258829385,0.00028946486418135464,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.05728876099988156,-0.013527626357364448,0.003704439694798489,0.47734483739961,-0.9861572926096549,1.4635021300092648,1.4680488527576103,-0.004546742111813551,-1.1989713692359127e-12,1.9364667203092267e-08,1.463502130009265,2.220446049250313e-16,1.4635021300092648,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
29,1069.3958575430001,-0.08180754631757736,0.2536575198173523,-0.000744761258829385,0.000384937331546098,0.46875,0.0,5.0,0.0,0.0,0.0,0.0,0.059312094000006255,-0.0023658841289530864,0.0032438202545059017,0.4810029088815009,-0.9862494706774922,1.4672523795589931,1.468047553866964,-0.0007951936699402418,-1.0498881495082935e-12,1.936301941007912e-08,1.4672523795589933,2.220446049250313e-16,1.4672523795589931,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
30,1069.3978813390002,-0.08183310925960541,0.2536415159702301,-0.0011293934658169746,-0.0002949059708043933,0.1875,0.0,5.0,0.0,0.0,0.0,0.0,0.061335890000009385,0.011134806192336026,0.00015313790282239336,0.48389581704084483,-0.9877750054171524,1.4716708224579973,1.4679282691575448,0.0037425087766790877,-4.956862557133762e-14,4.4523822739783725e-08,1.4716708224579973,0.0,1.4716708224579973,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
31,1069.399905213,-0.08180754631757736,0.2536575198173523,-0.0021654313895851374,0.0004829926183447242,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.06335976399986976,0.015586316778470628,-0.002146622620105647,0.48578658443041944,-0.9874998260510692,1.4732864104814887,1.468047553866964,0.0052386929217058675,6.947526321604558e-13,1.6369212407774114e-07,1.4732864104814887,0.0,1.4732864104814887,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
32,1069.401924323,-0.08183310925960541,0.2536575198173523,-0.001963948830962181,0.00015402448480017483,-0.375,0.0,5.0,0.0,0.0,0.0,0.0,0.06537887399986175,0.01969568374680021,-0.005203329240459501,0.48595616716119877,-0.9885934244549648,1.4745495916161635,1.4679295710437228,0.006619885922955315,1.6840996912986794e-12,1.3464780113103814e-07,1.4745495916161635,0.0,1.4745495916161635,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
33,1069.403941406,-0.08183310925960541,0.2536575198173523,-0.001963948830962181,0.00015402448480017483,-0.375,0.0,5.0,0.0,0.0,0.0,0.0,0.06739595699991696,0.017546141962407454,-0.005214707469733425,0.48523084173756953,-0.9885962707008125,1.473827112438382,1.4679295710437228,0.005897406745170086,1.6877922670577306e-12,1.3464780113103814e-07,1.4738271124383817,-2.220446049250313e-16,1.473827112438382,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
34,1069.4059610020001,-0.08183310925960541,0.2536575198173523,-0.001100630033761263,-4.0069138776743785e-05,-0.375,0.0,5.0,0.0,0.0,0.0,0.0,0.06941555299999891,0.01346786091234238,-0.004468182009720233,0.4838526531426203,-0.9886036221750076,1.472456275317628,1.4679295710437228,0.004526661984020741,1.4461684887806525e-12,4.228843830667017e-08,1.472456275317628,0.0,1.472456275317628,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
35,1069.4079744530002,-0.08183310925960541,0.2536734938621521,-0.0007129643927328289,0.0004909567069262266,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.07142900400003782,0.012581431779651191,-0.004299334100017887,0.4842016745403786,-0.9879579319756453,1.4721596065160238,1.4679308701306106,0.004228718637568463,1.3915429138838808e-12,1.7746453306877186e-08,1.472159606516024,2.220446049250313e-16,1.4721596065160238,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
36,1069.4099887300001,-0.08183310925960541,0.2536734938621521,-0.00043160602217540145,0.0005577843403443694,0.375,0.0,5.0,0.0,0.0,0.0,0.0,0.07344328099998165,0.010481427100641288,-0.003038600088923523,0.4838780333596815,-0.9875757337465263,1.4714537671062078,1.4679308701306106,0.0035228904710578046,9.834463972346885e-13,6.503555916026471e-09,1.4714537671062078,0.0,1.4714537671062078,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
37,1069.412007554,-0.08180754631757736,0.2536734938621521,0.0006196797476150095,0.0006060874438844621,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.07546210499981498,-0.00014281706403564132,-0.001127555458378794,0.4809514783342567,-0.987049385886327,1.4680008642205837,1.4680488527576103,-4.80019437396062e-05,3.6494321020014153e-13,1.3406348031708148e-08,1.4680008642205837,0.0,1.4680008642205837,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
38,1069.414027499,-0.08185867965221405,0.2536575198173523,-0.0004973885952495039,0.00017558170657139271,0.1875,0.0,5.0,0.0,0.0,0.0,0.0,0.0774820499998441,-0.005310862922555283,-0.002784453063839517,0.47805974697299025,-0.9879667892278139,1.466026536200804,1.4678115535190668,-0.0017850259555208803,9.011863521049546e-13,8.636356962909986e-09,1.4660265362008043,2.220446049250313e-16,1.466026536200804,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
39,1069.4160480090002,-0.08183310925960541,0.2536734938621521,0.00012121778127038851,0.0003561201156117022,0.84375,0.0,5.0,0.0,0.0,0.0,0.0,0.07950256000003719,-0.011583769538881655,-0.0021241160827375695,0.4764888329089205,-0.9875486412602861,1.4640374741692066,1.4679308701306106,-0.0038933964750810235,6.875094027067319e-13,5.129894287136949e-10,1.4640374741692066,0.0,1.4640374741692066,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
40,1069.418066491,-0.08183310925960541,0.2536734938621521,0.00023203028831630945,0.0005285816732794046,0.46875,0.0,5.0,0.0,0.0,0.0,0.0,0.08152104199984933,-0.024820601663352287,-0.00034718569820425577,0.4726567882528965,-0.9869316834100159,1.4595884716629124,1.4679308701306106,-0.00834240034741024,1.1236842077481934e-13,1.8795995870846127e-09,1.4595884716629124,0.0,1.4595884716629124,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
41,1069.420084155,-0.08180754631757736,0.2536734938621521,0.001050274819135666,0.0005072730127722025,0.1875,0.0,5.0,0.0,0.0,0.0,0.0,0.08353870599989932,-0.0425682484327151,-8.206698799105789e-05,0.4668546935534055,-0.9868866730493531,1.4537413666027585,1.4680488527576103,-0.014307524665611415,2.658911976770144e-14,3.851073326899268e-08,1.4537413666027588,2.220446049250313e-16,1.4537413666027585,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
42,1069.422102142,-0.08183310925960541,0.2536575198173523,0.00022247010201681405,-0.0001086481279344298,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.08555669299994406,-0.059996768311842495,0.00013839997726124045,0.46024427934845036,-0.9875198720506533,1.4477641513991037,1.4679295710437228,-0.02016542137232996,-4.477918957943722e-14,1.7277553832073522e-09,1.4477641513991033,-4.440892098500626e-16,1.4477641513991037,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
43,1069.4241228180001,-0.08185867965221405,0.2536734938621521,0.00010790961096063256,0.0003526545187924057,0.28125,0.0,5.0,0.0,0.0,0.0,0.0,0.08757736899997326,-0.08140828326712946,0.0013495903217745923,0.45376772116925873,-0.9866831647579468,1.4404508859272056,1.4678128528022052,-0.027361967281096466,-4.36785048234245e-13,4.065334735514625e-10,1.4404508859272054,-2.220446049250313e-16,1.4404508859272056,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
44,1069.4261377970001,-0.08183310925960541,0.2536734938621521,-0.0008279356989078224,0.00033196076401509345,0.5625,0.0,5.0,0.0,0.0,0.0,0.0,0.08959234799999649,-0.10078381873604543,0.00183444929192165,0.44747408438982633,-0.9865825718171162,1.4340566562069426,1.4679308701306106,-0.03387423785452914,-5.937464604179044e-13,2.39314547068048e-08,1.4340566562069426,0.0,1.4340566562069426,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
45,1069.42815373,-0.08180754631757736,0.2536734938621521,-0.0004606709408108145,0.0004943509120494127,-0.1875,0.0,5.0,0.0,0.0,0.0,0.0,0.09160828099993523,-0.11121865161552451,0.004602682721092685,0.4449396800194626,-0.9857277125059483,1.430667392525411,1.4680488527576103,-0.03738146763967437,-1.489697688122904e-12,7.408964664001871e-09,1.430667392525411,0.0,1.430667392525411,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
46,1069.430179255,-0.0818842425942421,0.2536734938621521,-0.001875227433629334,0.00026525734574534,0.375,0.0,5.0,0.0,0.0,0.0,0.0,0.09363380599984339,-0.11768039129173984,0.004425041498734701,0.4421404401690435,-0.9860012427397993,1.428141682908843,1.4676948695471377,-0.03955330940446633,-1.4321818470747205e-12,1.2276760352758487e-07,1.428141682908843,0.0,1.428141682908843,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
47,1069.432232443,-0.08185867965221405,0.2536575198173523,-0.0016214841743931174,-0.0002281822671648115,-0.1875,0.0,5.0,0.0,0.0,0.0,0.0,0.09568699399983416,-0.12212495934240333,0.004354954881903828,0.44017977162293437,-0.986584641726975,1.4267644133499093,1.4678115535190668,-0.04104723195119364,-1.4095415373088782e-12,9.178344584359621e-08,1.4267644133499093,0.0,1.4267644133499093,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
48,1069.4342775270002,-0.08185867965221405,0.2536575198173523,-0.0009015697287395597,0.00011214502592338249,0.1875,0.0,5.0,0.0,0.0,0.0,0.0,0.09773207800003547,-0.12557975059812132,0.003918605668068824,0.43924969888329035,-0.986353466491569,1.4256031653748593,1.4678115535190668,-0.04220841651805046,-1.2682641395422856e-12,2.8375111260636743e-08,1.4256031653748593,0.0,1.4256031653748593,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
49,1069.4363102,-0.0818842425942421,0.2536575198173523,-0.002275110688060522,0.00017337648023385555,0.46875,0.0,5.0,0.0,0.0,0.0,0.0,0.09976475099983872,-0.12881342358863185,0.0012895968053212984,0.4374485919982626,-0.9869498773978607,1.4243984693961234,1.467693570067854,-0.043295281365420824,-4.1739360448836416e-13,1.806941073434487e-07,1.424398469396123,-4.440892098500626e-16,1.4243984693961234,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
50,1069.4383520620001,-0.08193537592887878,0.2536734938621521,-0.003973646555095911,0.0003970084944739938,0.09375,0.0,5.0,0.0,0.0,0.0,0.0,0.10180661300000793,-0.1301876151951206,-0.0012600126793351893,0.43641073397944447,-0.9872915987976281,1.4237023327770726,1.467458867707807,-0.04375708618844171,4.077897958545962e-13,5.512572993637832e-07,1.4237023327770726,0.0,1.4237023327770726,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
51,1069.440507415,-0.08190980553627014,0.2536734938621521,-0.0029223677702248096,0.00015936134150251746,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.10396196599981522,-0.12897388549404165,-3.245683865618176e-05,0.43700586726927027,-0.9872221748211429,1.4242280420904132,1.4675768859781968,-0.04334914204521434,1.048103830559189e-14,2.9815742030869785e-07,1.4242280420904132,0.0,1.4242280420904132,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
52,1069.442547978,-0.08193537592887878,0.2536734938621521,-0.004282819107174873,0.0003446039045229554,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.10600252899985207,-0.12098468529479643,-0.0016034798136968058,0.4393656782141871,-0.9874299211416921,1.4267955993558792,1.467458867707807,-0.04066390872888742,5.189702834140775e-13,6.403764407636459e-07,1.4267955993558794,2.220446049250313e-16,1.4267955993558792,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
53,1069.444693143,-0.08193537592887878,0.2536734938621521,-0.0039061836432665586,0.00038820115150883794,0.375,0.0,5.0,0.0,0.0,0.0,0.0,0.1081476939998538,-0.11072299613457222,-0.0005569996507028998,0.4431199779339089,-0.9871245485563016,1.4302445264902106,1.467458867707807,-0.03721487391593725,1.8028926875718332e-13,5.326981605824344e-07,1.4302445264902106,0.0,1.4302445264902106,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
54,1069.446869371,-0.08190980553627014,0.2536734938621521,-0.003781778272241354,0.0003464575856924057,0.84375,0.0,5.0,0.0,0.0,0.0,0.0,0.11032392199990682,-0.09755203356997014,0.0016324084673686532,0.4481707607774683,-0.9866186151844354,1.4347893759619037,1.4675768859781968,-0.03278800932317044,-5.283254844896945e-13,4.993074057546565e-07,1.4347893759619037,0.0,1.4347893759619037,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
55,1069.4488963610002,-0.08196093887090683,0.2536734938621521,-0.0045977323316037655,0.0002738028415478766,0.46875,0.0,5.0,0.0,0.0,0.0,0.0,0.1123509120000108,-0.08287011347262148,0.0027769363066506574,0.45308335343693434,-0.9864049681208282,1.4394883215577625,1.467340883511261,-0.027853299964306855,-8.988031673096142e-13,7.380117071908998e-07,1.4394883215577625,0.0,1.4394883215577625,-0.0,pd,r01,P2D_PD_anti_phase_hip_knee_software_disturbance,data\20260623_191336\h1_real_p2_anti_hip_knee_pd_log.csv,config\h1_real_p2_anti_hip_knee_pd.yaml
