cycle,t_rel,q_h,q_k,dq_h,dq_k,qdd_h,qdd_k,d_k_total,d_h_total,d_k_from_hip_acc,d_h_from_knee_acc,d_k_other_after_row2,d_h_other_after_row2,method,frequency_hz,reference_acceleration_gain
3365,6.73,-0.178811397018,0.336550338549,1.10252195077,-2.08793825714,-9.890584685045905,13.511284475449752,-2.2043285452404775,1.6591451195058138,-3.2894060680095167,4.493576725281426,1.0850775227690392,-2.8344316057756123,EID,1.4,3.062499999999999
3370,6.74,-0.168551688689,0.316788082648,0.971587102358,-1.89343777318,-10.659685440159553,15.575712369250315,-2.4404987007128476,2.1839272424045486,-3.555385055433568,5.195055266521585,1.1148863547207206,-3.0111280241170366,EID,1.4,3.062499999999999
3375,6.75,-0.15951566556,0.298889525088,0.865256193813,-1.73415341833,-10.226973067882362,15.638571942887177,-2.2749737589360004,2.1569029467636796,-3.4192840244616116,5.228596854101228,1.1443102655256112,-3.071693907337549,EID,1.4,3.062499999999999
3380,6.76,-0.151303406491,0.282177935274,0.790130812237,-1.62281451277,-10.884548630376813,17.643857310305393,-2.472751802470417,2.6935410674792495,-3.646730281839537,5.911351120466176,1.17397847936912,-3.217810052986927,EID,1.4,3.062499999999999
3385,6.77,-0.144026251656,0.266978993388,0.680800235504,-1.44132259448,-12.964932160588221,21.94579683318412,-3.1526560400300956,3.882477603992399,-4.351380406718509,7.365600464924444,1.1987243666884138,-3.4831228609320455,EID,1.4,3.062499999999999
3390,6.78,-0.138075504137,0.254030788131,0.53295729881,-1.18793347219,-14.811592646889283,25.370895717709836,-3.7604093372868315,4.808718630296331,-4.97810839342295,8.527041752496139,1.2176990561361185,-3.7183231221998074,EID,1.4,3.062499999999999
3395,6.79,-0.133813964258,0.244005497386,0.352770399936,-0.875111848436,-14.896065068742516,25.266603607656094,-3.781009141167282,4.721558350863839,-5.011583508065563,8.50061364263687,1.230574366898281,-3.7790552917730302,EID,1.4,3.062499999999999
3400,6.8,-0.131202806317,0.23680443529,0.207429698338,-0.631188037181,-13.694278019320802,22.791198166485486,-3.3713657475701955,3.9664055080418823,-4.610457372058988,7.67312066079566,1.2390916244887928,-3.7067151527537776,EID,1.4,3.062499999999999
3405,6.81,-0.129748850369,0.231467656985,0.104840808757,-0.470340231137,-13.607834944416922,22.453117632062,-3.339479167280812,3.8366979154724827,-4.583625619580908,7.563046262550992,1.2441464523000958,-3.7263483470785097,EID,1.4,3.062499999999999
3410,6.82,-0.129455990378,0.227990256278,-0.0262075290023,-0.25644131684,-14.904056130453075,24.580404177854998,-3.7770801404482603,4.419103372698785,-5.021819323731679,8.282198322728314,1.2447391832834183,-3.863094950029529,EID,1.4,3.062499999999999
3415,6.83,-0.13069856715,0.227069923988,-0.194411695268,0.0263961618961,-15.92116793689646,26.007886582694116,-4.12500233981253,4.8036551928321956,-5.364968315339323,8.763897725225034,1.2399659755267924,-3.9602425323928383,EID,1.4,3.062499999999999
3420,6.84,-0.133784127712,0.22924297055,-0.381380950047,0.335741754088,-14.9667897322583,23.62923168726195,-3.8131678566709946,4.102120666503543,-5.042389968252266,7.960812101245462,1.2292221115812714,-3.8586914347419183,EID,1.4,3.062499999999999
3425,6.85,-0.138470081037,0.233941292806,-0.519425197255,0.545049235981,-12.700995168097508,18.963803708263143,-3.0650976667216616,2.761828425372814,-4.277194095096465,6.386260932158229,1.212096428374803,-3.624432506785415,EID,1.4,3.062499999999999
3430,6.86,-0.144223011009,0.240127028648,-0.608180592083,0.659204988175,-11.771599077547865,16.928413222580456,-2.7721777466096023,2.1906054122065672,-3.9618936546981542,5.6974904164524816,1.189715908088552,-3.5068850042459143,EID,1.4,3.062499999999999
3435,6.87,-0.150919137938,0.247557951424,-0.715931650778,0.809159675853,-12.624041719515825,18.13889683052777,-3.080855053739867,2.556354396173278,-4.245691572684001,6.100436224961239,1.1648365189441345,-3.544081828787961,EID,1.4,3.062499999999999
3440,6.88,-0.15892806684,0.256931280702,-0.862532274449,1.03211124829,-13.475914134282673,19.08310362673043,-3.390023464872564,2.8449451392100045,-4.527815230888015,6.411792654118429,1.137791766015451,-3.5668475149084244,EID,1.4,3.062499999999999
3445,6.89,-0.16854688533,0.268735316862,-1.02423358155,1.26819700006,-12.532200053015059,16.603357343199573,-3.0978800726580875,2.16020165082743,-4.205317445488894,5.571439012597399,1.1074373728308062,-3.4112373617699694,EID,1.4,3.062499999999999
3450,6.9,-0.179513576644,0.282320227344,-1.13795322161,1.40522609874,-10.472793896043552,12.219378013838117,-2.438480929826082,0.9448914155043333,-3.5087171463053526,4.093878059658718,1.0702362164792705,-3.148986644154385,EID,1.4,3.062499999999999
3455,6.91,-0.191320147352,0.296712426933,-1.2052951497,1.45581929952,-9.675433889487568,10.719917316270251,-2.209078701349194,0.5872486185410271,-3.2357900132489728,3.5851003470273444,1.0267113118997786,-2.9978517284863173,EID,1.4,3.062499999999999
3460,6.92,-0.203865572837,0.311773423435,-1.29291390479,1.55019355788,-10.51551512737596,12.711654784171131,-2.5262887964757246,1.2612088480899057,-3.5097306583038383,4.242729335972451,0.9834418618281138,-2.9815204878825456,EID,1.4,3.062499999999999
3465,6.93,-0.217529877465,0.328239186933,-1.42058552759,1.72051749395,-11.347079066759495,14.455905515416106,-2.8357026998438286,1.8670109845181333,-3.7784676851696166,4.81367685273949,0.942764985325788,-2.9466658682213565,EID,1.4,3.062499999999999
3470,6.94,-0.232585015669,0.346663672783,-1.55610467656,1.91358748641,-10.222477871168557,12.724366783687124,-2.4931150590776943,1.4944511299337524,-3.3945032351067614,4.225287132558348,0.9013881760290672,-2.7308360026245957,EID,1.4,3.062499999999999
3475,6.95,-0.24869639829,0.366463386432,-1.64109558286,2.01126157432,-7.66720211033854,9.046036669261966,-1.686831253537191,0.5959301400181243,-2.537820285996623,2.9942102786317024,0.8509890324594318,-2.398280138613578,EID,1.4,3.062499999999999
3480,6.96,-0.265375909876,0.386717139397,-1.68229858715,2.0317209114,-5.2922697707198125,6.647050308870501,-0.9536542705684141,0.10063720920057051,-1.7455672691680952,2.192419124186085,0.7919129985996811,-2.0917819149855146,EID,1.4,3.062499999999999
3485,6.97,-0.282403695202,0.407301108349,-1.71917850523,2.08464002222,-3.7294322263014124,6.0766159478991035,-0.49395420641248844,0.14042236809495012,-1.2253995708544123,1.996626328878843,0.7314453644419239,-1.856203960783893,EID,1.4,3.062499999999999
3490,6.98,-0.299917225412,0.428776424315,-1.77125450109,2.19238422187,-2.4345201561557808,5.88764517358851,-0.12284151672754762,0.28632118953577734,-0.7965319162824399,1.9263333189710623,0.6736903995548923,-1.640012129435285,EID,1.4,3.062499999999999
3495,6.99,-0.31778236457,0.451149665175,-1.79095655694,2.25680323162,-0.3130678919048968,3.764540449839302,0.5061793224165676,-0.1489093415323799,-0.10194873354631662,1.2259006470123257,0.6081280559628842,-1.3748099885447056,EID,1.4,3.062499999999999
3500,7.0,-0.335597992861,0.473725439604,-1.7706218774,2.25064787717,2.775604096500061,-0.1991080532962961,1.4319571222470637,-1.1304123461334017,0.89930425546219,-0.06451162103843933,0.5326528667848738,-1.0659007250949624,EID,1.4,3.062499999999999
3505,7.01,-0.353051087579,0.49606917691,-1.72625297904,2.22406976145,5.86595304611965,-3.4836023260455278,2.3421046259949603,-1.908826918105662,1.8905473799925314,-1.1227357598434704,0.45155724600242886,-0.7860911582621917,EID,1.4,3.062499999999999
3510,7.02,-0.369954312556,0.518142394677,-1.66378700605,2.19520384325,7.263809617102002,-3.485343578608667,2.6951346669726535,-1.7541429415088428,2.3281705261100423,-1.1171099768334765,0.3669641408626112,-0.6370329646753663,EID,1.4,3.062499999999999
3515,7.03,-0.386117434645,0.539883569641,-1.58223246412,2.15943594662,6.883993246387341,-1.0342948431489987,2.473334721258903,-0.9361575146857719,2.193838293613703,-0.32961619115158847,0.2794964276452001,-0.6065413235341834,EID,1.4,3.062499999999999
3520,7.04,-0.401440604856,0.561329065818,-1.50362372053,2.14109526748,5.817043410559879,1.241242953242459,2.03875073903889,-0.21962038119281457,1.8428633573639557,0.393230889761675,0.19588738167493425,-0.6128512709544895,EID,1.4,3.062499999999999
3525,7.05,-0.416198669973,0.5829267418,-1.4626553383,2.18143455514,5.355311566066609,1.3554192876363906,1.8105889861478555,-0.14960944603933646,1.6860157347063431,0.4267274121938538,0.12457325144151232,-0.5763368582331903,EID,1.4,3.062499999999999
3530,7.06,-0.430618100277,0.604973050824,-1.4223946877,2.20884951623,6.897330050210064,-2.5352017303274934,2.2118143423078465,-1.240557232754227,2.1570487788357493,-0.7928508215057288,0.054765563472097156,-0.4477064112484981,EID,1.4,3.062499999999999
3535,7.07,-0.444383799302,0.626804179667,-1.34070841963,2.1557076516,9.866096912208782,-8.571071203440397,3.0405303343786776,-2.946495971645451,3.064267255629483,-2.6620509678828306,-0.0237369212508054,-0.2844450037626203,EID,1.4,3.062499999999999
3540,7.08,-0.457100157241,0.647658010797,-1.22066505166,2.02916012921,11.933697966227179,-12.361096353407653,3.573545466004785,-3.9995022484791587,3.6810592840352667,-3.812894261388039,-0.10751381803048154,-0.18660798709111948,EID,1.4,3.062499999999999
3545,7.09,-0.468421975139,0.666887093791,-1.07333187623,1.85356843439,11.891429719632226,-12.148935554191329,3.4536923978719787,-3.9007459522508485,3.6439803939321016,-3.722889846754862,-0.19028799606012292,-0.1778561054959864,EID,1.4,3.062499999999999
3550,7.1,-0.478452581254,0.684737132054,-0.962624944094,1.75148219543,10.82811862053094,-10.216376899910138,3.0404137449893254,-3.307318559277724,3.297260555219536,-3.1109796401249623,-0.25684681023021083,-0.1963389191527618,EID,1.4,3.062499999999999
3555,7.11,-0.487607158165,0.70197799983,-0.882581798336,1.70106670937,11.028801200447358,-10.75768854336369,3.025528179777393,-3.431033997822566,3.3373126030026796,-3.2552739778724913,-0.31178442322528666,-0.17576001995007484,EID,1.4,3.062499999999999
3560,7.12,-0.49579186977,0.718356529185,-0.770796792385,1.58639941046,12.927085461620035,-14.604390501065105,3.520528622161999,-4.517385073350701,3.8877427330411543,-4.392182074573802,-0.36721411087915534,-0.12520299877689833,EID,1.4,3.062499999999999
3565,7.13,-0.502642236867,0.733182172723,-0.62325757634,1.40478708837,14.920907168151423,-18.693663044923852,4.041896479605253,-5.677417977578519,4.461787591240365,-5.589951929109368,-0.4198911116351125,-0.08746604846915051,EID,1.4,3.062499999999999
3570,7.14,-0.507819569257,0.745821408518,-0.444498706421,1.16317278973,15.386049454808232,-19.950602341092985,4.113826440411517,-6.016131959013096,4.577989147542475,-5.936133331218228,-0.4641627071309582,-0.07999862779486833,EID,1.4,3.062499999999999
3575,7.15,-0.511306796496,0.756174444951,-0.291543887575,0.962869360913,14.65149803399312,-19.00639157288625,3.849178725347053,-5.716612407179958,4.341318212949902,-5.6316967525361346,-0.49213948760284953,-0.08491565464382322,EID,1.4,3.062499999999999
3580,7.16,-0.513513980499,0.764975613705,-0.172835575528,0.821554817266,14.88381664686432,-19.815087002519803,3.886604050022601,-5.9277427570202645,4.394331346937877,-5.850250646282891,-0.507727296915276,-0.07749211073737339,EID,1.4,3.062499999999999
3585,7.17,-0.514388608044,0.772054825336,-0.0259645647524,0.623712467067,16.423245761365393,-22.98153020707464,4.320298491615434,-6.82170118664641,4.834657247844822,-6.765277899181902,-0.5143587562293881,-0.05642328746450875,EID,1.4,3.062499999999999
3590,7.18,-0.513592612741,0.776784871694,0.15430318711,0.364647465885,17.78022956425308,-25.749748848388457,4.716529957972584,-7.597860101428141,5.22379666178918,-7.56522583637249,-0.5072667038165957,-0.032634265055651035,EID,1.4,3.062499999999999
3595,7.19,-0.510820336692,0.778595608042,0.359412459494,0.0559026316292,17.460815812559453,-25.524286146962456,4.6446490941265655,-7.502381986587431,5.126055964745194,-7.493287865472382,-0.4814068706186285,-0.009094121115048814,EID,1.4,3.062499999999999
3600,7.2,-0.506170522932,0.777586926394,0.528635340764,-0.192525187144,15.933162412129253,-23.14249750976731,4.237666882166186,-6.788854314825777,4.67955751329923,-6.796933671867839,-0.4418906311330435,0.008079357042062085,EID,1.4,3.062499999999999
3605,7.21,-0.500109562478,0.774615869443,0.655009099613,-0.363857549791,15.43961589934943,-22.65034078765286,4.143787409960171,-6.635649673109299,4.5402476582523805,-6.660668075563491,-0.39646024829220927,0.025018402454191957,EID,1.4,3.062499999999999
3610,7.22,-0.492710732249,0.769743310602,0.801115117495,-0.578102618612,16.26675092571177,-24.37590867117442,4.455451958343043,-7.1248705133014205,4.793186932154043,-7.182644366760124,-0.33773497381100004,0.05777385345870378,EID,1.4,3.062499999999999
3615,7.23,-0.483645344613,0.762350185945,0.98125000939,-0.854893476343,16.997771243933585,-25.595004805094426,4.7647005097956985,-7.46195319887752,5.0238709417799585,-7.564874185544999,-0.25917043198426004,0.10292098666747851,EID,1.4,3.062499999999999
3620,7.24,-0.472649219223,0.751955481489,1.17388976507,-1.15367451663,15.800892335795176,-23.39607750394474,4.52783892306795,-6.80954141041689,4.689879523706397,-6.94421444618219,-0.16204060063844672,0.13467303576530032,EID,1.4,3.062499999999999
3625,7.25,-0.459997590558,0.739086884251,1.31945120483,-1.36328844181,13.490861651924348,-19.438461333350812,3.9593138266885926,-5.6683994793070545,4.024825667847794,-5.799215805224532,-0.06551184115920128,0.13081632591747727,EID,1.4,3.062499999999999
3630,7.26,-0.44617735557,0.72465663001,1.41845387738,-1.48781398471,11.792948850026324,-16.954722306873737,3.5620383778112874,-4.9786956898346535,3.538112428226591,-5.086744161613717,0.023925949584696404,0.10804847177906307,EID,1.4,3.062499999999999
3635,7.27,-0.431426868479,0.708962408315,1.51787340976,-1.63333659488,11.118441151693823,-16.386089691024562,3.4741854008129405,-4.852398709370861,3.3556939347438464,-4.945540569953272,0.11849146606909411,0.0931418605824117,EID,1.4,3.062499999999999
3640,7.28,-0.415462929718,0.691403688745,1.65156397303,-1.84313777972,10.386322709451377,-15.20253539909795,3.3862853522534007,-4.539974200533739,3.15511781607572,-4.6181686848192856,0.2311675361776806,0.07819448428554665,EID,1.4,3.062499999999999
3645,7.29,-0.398268716038,0.671934736117,1.75821486105,-2.00394088808,8.189593416476594,-11.122977603278834,2.845153168428709,-3.4036392271648728,2.505173948697562,-3.402488048749669,0.3399792197311471,-0.0011511784152036242,EID,1.4,3.062499999999999
3650,7.3,-0.380293111965,0.651392883905,1.81763949604,-2.07618527587,4.804768956935288,-5.80655575445045,1.9142531152389841,-1.9491323848137836,1.4802105175244273,-1.7888320906509931,0.4340425977145568,-0.16030029416279046,EID,1.4,3.062499999999999
3655,7.31,-0.361989393109,0.630615782299,1.83448999332,-2.07287606453,1.6727185926700656,-2.7210292338207687,1.0319482530944777,-1.19898033631,0.5188808220812855,-0.8440689856256167,0.5130674310131922,-0.3549113506843833,EID,1.4,3.062499999999999
3660,7.32,-0.343621220575,0.609827188021,1.83751582834,-2.08864105177,-0.4525793270572471,-2.322033945586746,0.4458976044258982,-1.2647059026037182,-0.1413247380276672,-0.7250902094560052,0.5872223424535654,-0.539615693147713,EID,1.4,3.062499999999999
3665,7.33,-0.325262030659,0.588625444028,1.83395055105,-2.14667881103,-2.370395035697868,-2.2554442622315207,-0.08609540513489922,-1.4475207346192436,-0.7450079837537518,-0.7088793036471106,0.6589125786188526,-0.738641430972133,EID,1.4,3.062499999999999
3670,7.34,-0.307061486109,0.566874468555,1.80568264012,-2.18526370644,-4.571104132510193,-1.2062621687702233,-0.7241880851597533,-1.360181142169579,-1.4458620689385369,-0.3815464851514214,0.7216739837787836,-0.9786346570181577,EID,1.4,3.062499999999999
3675,7.35,-0.289369610291,0.54512540043,1.74036596657,-2.16094009708,-7.177174467637347,0.9253936400513609,-1.5122761722142921,-0.9715248494011286,-2.284019557424828,0.29449154144495004,0.7717433852105358,-1.2660163908460786,EID,1.4,3.062499999999999
3680,7.36,-0.272461204162,0.523703514851,1.65698788548,-2.13452623976,-9.312550505006907,2.2199615739301812,-2.1647444992299567,-0.8355445783252975,-2.980538631273453,0.7105122519855387,0.8157941320434965,-1.5460568303108362,EID,1.4,3.062499999999999
3685,7.37,-0.256445842183,0.502402146248,1.5625270174,-2.12790079282,-9.798475936159283,0.8813428684621307,-2.296853017767215,-1.4559167242850055,-3.153059794655075,0.28360806129031335,0.8562067768878601,-1.7395247855753189,EID,1.4,3.062499999999999
3690,7.38,-0.241453856738,0.481154238343,1.45778395996,-2.12427690583,-8.558501872804886,-2.1888253642938196,-1.8749807969577361,-2.5306339955962454,-2.768192955629627,-0.7079616321396975,0.8932121586718909,-1.8226723634565478,EID,1.4,3.062499999999999
3695,7.39,-0.227414350446,0.459824726925,1.371962392,-2.14307245295,-6.964994688396612,-4.142703226362862,-1.3303913633616613,-3.212704194441975,-2.2637910664581127,-1.3464783498616528,0.9333997030964514,-1.8662258445803221,EID,1.4,3.062499999999999
3700,7.4,-0.214037188473,0.438070139856,1.31982546262,-2.20407867731,-6.491457906019157,-3.2306758842761525,-1.1406551180076843,-3.0286143779666377,-2.1198121199248865,-1.05499041882217,0.9791570019172022,-1.9736239591444678,EID,1.4,3.062499999999999
3705,7.41,-0.201122068125,0.415716755407,1.26665509069,-2.24437890113,-8.31981011597895,1.649237347395644,-1.7054893086690552,-1.7067552024274484,-2.729224118447514,0.5410145523527934,1.0237348097784587,-2.2477697547802418,EID,1.4,3.062499999999999
3710,7.42,-0.189002094305,0.393478983739,1.16992179665,-2.19898829331,-11.325488285515883,7.861917630436178,-2.6713322363357483,-0.03042417386141416,-3.730938612441122,2.5899397284917893,1.0596063761053736,-2.6203639023532035,EID,1.4,3.062499999999999
