method,repeat,joint,signal,freq_hz,amp
eid,r04,Hip,tau_est,27.144351464435147,0.03363178460586612
eid,r04,Hip,tau_est,27.560669456066947,0.03037005386611722
eid,r04,Hip,tau_est,27.976987447698747,0.01830128964953346
eid,r04,Hip,tau_est,28.393305439330543,0.01936479666186997
eid,r04,Hip,tau_est,28.809623430962343,0.02822162251951656
eid,r04,Hip,tau_est,29.225941422594143,0.027677158629248223
eid,r04,Hip,tau_est,29.64225941422594,0.027507661721597087
eid,r04,Hip,tau_est,30.05857740585774,0.03497321716487473
eid,r04,Hip,tau_est,30.47489539748954,0.032953862308593075
eid,r04,Hip,tau_est,30.89121338912134,0.01834163689290704
eid,r04,Hip,tau_est,31.30753138075314,0.03237538146539093
eid,r04,Hip,tau_est,31.723849372384937,0.05886439613384418
eid,r04,Hip,tau_est,32.14016736401673,0.04400934780286456
eid,r04,Hip,tau_est,32.55648535564853,0.0334686038136897
eid,r04,Hip,tau_est,32.97280334728033,0.04231258436019754
eid,r04,Hip,tau_est,33.38912133891213,0.05626680626582897
eid,r04,Hip,tau_est,33.80543933054393,0.07535165574387317
eid,r04,Hip,tau_est,34.22175732217573,0.07272595819407558
eid,r04,Hip,tau_est,34.63807531380753,0.06306878735711496
eid,r04,Hip,tau_est,35.05439330543933,0.041589437568944995
eid,r04,Hip,tau_est,35.470711297071134,0.025389539229465873
eid,r04,Hip,tau_est,35.88702928870293,0.021447091759041234
eid,r04,Hip,tau_est,36.30334728033473,0.02799868956577243
eid,r04,Hip,tau_est,36.71966527196653,0.04251880418851503
eid,r04,Hip,tau_est,37.13598326359833,0.03998447759932266
eid,r04,Hip,tau_est,37.55230125523013,0.03567607925259228
eid,r04,Hip,tau_est,37.96861924686193,0.04509464336825874
eid,r04,Hip,tau_est,38.38493723849373,0.054984982430807086
eid,r04,Hip,tau_est,38.80125523012552,0.06567710156700106
eid,r04,Hip,tau_est,39.21757322175732,0.07386325451823751
eid,r04,Hip,tau_est,39.63389121338912,0.0806262164894701
eid,r04,Hip,tau_est,40.05020920502092,0.06475755289696018
eid,r04,Hip,tau_est,40.46652719665272,0.05155924990439131
eid,r04,Hip,tau_est,40.88284518828452,0.06255240099452082
eid,r04,Hip,tau_est,41.29916317991632,0.06784690156729666
eid,r04,Hip,tau_est,41.71548117154812,0.06588358786819606
eid,r04,Hip,tau_est,42.13179916317992,0.04804288704514782
eid,r04,Hip,tau_est,42.54811715481171,0.023627833774774877
eid,r04,Hip,tau_est,42.96443514644351,0.02585396690290171
eid,r04,Hip,tau_est,43.38075313807531,0.02995142694488882
eid,r04,Hip,tau_est,43.79707112970711,0.03773159066973068
eid,r04,Hip,tau_est,44.21338912133891,0.037376273574079306
eid,r04,Hip,tau_est,44.62970711297071,0.02918014047630548
eid,r04,Hip,tau_est,45.04602510460251,0.02779387853100097
eid,r04,Hip,tau_est,45.46234309623431,0.02828020676879213
eid,r04,Hip,tau_est,45.87866108786611,0.026878923093266012
eid,r04,Hip,tau_est,46.29497907949791,0.02634487365639164
eid,r04,Hip,tau_est,46.71129707112971,0.02772974694099075
eid,r04,Hip,tau_est,47.12761506276151,0.02934385391121058
eid,r04,Hip,tau_est,47.54393305439331,0.03112490495588452
eid,r04,Hip,tau_est,47.96025104602511,0.02691745304181159
eid,r04,Hip,tau_est,48.37656903765691,0.02254230290302201
eid,r04,Hip,tau_est,48.79288702928871,0.025387945769285193
eid,r04,Hip,tau_est,49.2092050209205,0.02913329436087845
eid,r04,Hip,tau_est,49.6255230125523,0.03434249948143628
eid,r04,Hip,tau_est,50.0418410041841,0.03970806501467057
eid,r04,Hip,tau_est,50.4581589958159,0.045158565398938436
eid,r04,Hip,tau_est,50.8744769874477,0.048305395969020275
eid,r04,Hip,tau_est,51.2907949790795,0.046460095915148276
eid,r04,Hip,tau_est,51.7071129707113,0.02323574131459291
eid,r04,Hip,tau_est,52.12343096234309,0.02768259395764649
eid,r04,Hip,tau_est,52.53974895397489,0.0659432610820171
eid,r04,Hip,tau_est,52.95606694560669,0.0702045558081079
eid,r04,Hip,tau_est,53.37238493723849,0.061072452479000755
eid,r04,Hip,tau_est,53.78870292887029,0.028319132353585935
eid,r04,Hip,tau_est,54.20502092050209,0.008288738302221288
eid,r04,Hip,tau_est,54.62133891213389,0.027090647767725115
eid,r04,Hip,tau_est,55.03765690376569,0.038117313581349975
eid,r04,Hip,tau_est,55.453974895397494,0.041950688734143204
eid,r04,Hip,tau_est,55.87029288702929,0.026631043236479548
eid,r04,Hip,tau_est,56.28661087866109,0.0072958288088818025
eid,r04,Hip,tau_est,56.70292887029289,0.008486233681274694
eid,r04,Hip,tau_est,57.11924686192469,0.009085318875203568
eid,r04,Hip,tau_est,57.53556485355649,0.00843637207574926
eid,r04,Hip,tau_est,57.95188284518829,0.009747213880261061
eid,r04,Hip,tau_est,58.36820083682009,0.012426540085907028
eid,r04,Hip,tau_est,58.78451882845188,0.021332121678419726
eid,r04,Hip,tau_est,59.20083682008368,0.03146270107885399
eid,r04,Hip,tau_est,59.61715481171548,0.04286411261894077
eid,r04,Hip,tau_est,60.03347280334728,0.044434515839415156
eid,r04,Hip,tau_est,60.44979079497908,0.030684574602896895
eid,r04,Hip,tau_est,60.86610878661088,0.027136897621295838
eid,r04,Hip,tau_est,61.28242677824268,0.02888669359308365
eid,r04,Hip,tau_est,61.69874476987448,0.04872251873102157
eid,r04,Hip,tau_est,62.11506276150628,0.06402134487637492
eid,r04,Hip,tau_est,62.53138075313807,0.05425474809921967
eid,r04,Hip,tau_est,62.94769874476987,0.036423748853816426
eid,r04,Hip,tau_est,63.36401673640167,0.009135944157777735
eid,r04,Hip,tau_est,63.78033472803347,0.025848304905718402
eid,r04,Hip,tau_est,64.19665271966528,0.059032431919044746
eid,r04,Hip,tau_est,64.61297071129707,0.060181275136530585
eid,r04,Hip,tau_est,65.02928870292887,0.05709256384138445
eid,r04,Hip,tau_est,65.44560669456067,0.04254285833198754
eid,r04,Hip,tau_est,65.86192468619247,0.034377175251232135
eid,r04,Hip,tau_est,66.27824267782427,0.03188060723079913
eid,r04,Hip,tau_est,66.69456066945607,0.03660461826461043
eid,r04,Hip,tau_est,67.11087866108787,0.042506639837992403
eid,r04,Hip,tau_est,67.52719665271967,0.038797189212184564
eid,r04,Hip,tau_est,67.94351464435147,0.03049856244416547
eid,r04,Hip,tau_est,68.35983263598327,0.012953787777143521
eid,r04,Hip,tau_est,68.77615062761507,0.01550536264728494
eid,r04,Hip,tau_est,69.19246861924687,0.031507745598953224
eid,r04,Hip,tau_est,69.60878661087867,0.029043577884543148
eid,r04,Hip,tau_est,70.02510460251047,0.024513614637457107
eid,r04,Hip,tau_est,70.44142259414227,0.025047887359768588
eid,r04,Hip,tau_est,70.85774058577405,0.027794558481580973
eid,r04,Hip,tau_est,71.27405857740585,0.033844779529326956
eid,r04,Hip,tau_est,71.69037656903765,0.03749375061883057
eid,r04,Hip,tau_est,72.10669456066945,0.03995164708733792
eid,r04,Hip,tau_est,72.52301255230125,0.040647180089692675
eid,r04,Hip,tau_est,72.93933054393305,0.0397742857493277
eid,r04,Hip,tau_est,73.35564853556485,0.03322309636444651
eid,r04,Hip,tau_est,73.77196652719665,0.032973607012611754
eid,r04,Hip,tau_est,74.18828451882845,0.03981654011694264
eid,r04,Hip,tau_est,74.60460251046025,0.05061659978532436
eid,r04,Hip,tau_est,75.02092050209205,0.06274718035990783
eid,r04,Hip,tau_est,75.43723849372385,0.06036387229050872
eid,r04,Hip,tau_est,75.85355648535565,0.053809092591829186
eid,r04,Hip,tau_est,76.26987447698745,0.03611908882247572
eid,r04,Hip,tau_est,76.68619246861925,0.022060803279630014
eid,r04,Hip,tau_est,77.10251046025104,0.0110977762768977
eid,r04,Hip,tau_est,77.51882845188284,0.02166628041268262
eid,r04,Hip,tau_est,77.93514644351464,0.035675697038005445
eid,r04,Hip,tau_est,78.35146443514644,0.0285728107822917
eid,r04,Hip,tau_est,78.76778242677824,0.023537325936051744
eid,r04,Hip,tau_est,79.18410041841004,0.022480936706783174
eid,r04,Hip,tau_est,79.60041841004184,0.027899859416250086
eid,r04,Hip,tau_est,80.01673640167364,0.03747154107679497
eid,r04,Hip,tau_est,80.43305439330544,0.035800592868237176
eid,r04,Hip,tau_est,80.84937238493724,0.03291001089934528
eid,r04,Hip,tau_est,81.26569037656904,0.032176858741045866
eid,r04,Hip,tau_est,81.68200836820084,0.03597945072751557
eid,r04,Hip,tau_est,82.09832635983264,0.04627389538258483
eid,r04,Hip,tau_est,82.51464435146444,0.06011317195256603
eid,r04,Hip,tau_est,82.93096234309624,0.07563092610177718
eid,r04,Hip,tau_est,83.34728033472804,0.0579758626529502
eid,r04,Hip,tau_est,83.76359832635984,0.04284154444057099
eid,r04,Hip,tau_est,84.17991631799163,0.04398270387582709
eid,r04,Hip,tau_est,84.59623430962343,0.046680490544212715
eid,r04,Hip,tau_est,85.01255230125523,0.05105990255935675
eid,r04,Hip,tau_est,85.42887029288703,0.045642757893413134
eid,r04,Hip,tau_est,85.84518828451883,0.036769941157660684
eid,r04,Hip,tau_est,86.26150627615063,0.01791633420418194
eid,r04,Hip,tau_est,86.67782426778243,0.006972589715324601
eid,r04,Hip,tau_est,87.09414225941423,0.016094410977823673
eid,r04,Hip,tau_est,87.51046025104603,0.03125776021215636
eid,r04,Hip,tau_est,87.92677824267783,0.05136236000861891
eid,r04,Hip,tau_est,88.34309623430963,0.05822598499360629
eid,r04,Hip,tau_est,88.75941422594143,0.06069488421755709
eid,r04,Hip,tau_est,89.17573221757323,0.04764612671973355
eid,r04,Hip,tau_est,89.59205020920503,0.03808073211642711
eid,r04,Hip,tau_est,90.00836820083683,0.0349241125136246
eid,r04,Hip,tau_est,90.42468619246861,0.030693109304419732
eid,r04,Hip,tau_est,90.84100418410041,0.02580216476802079
eid,r04,Hip,tau_est,91.25732217573221,0.0258654436865765
eid,r04,Hip,tau_est,91.67364016736401,0.026460447384784667
eid,r04,Hip,tau_est,92.08995815899581,0.026504150892327452
eid,r04,Hip,tau_est,92.50627615062761,0.02543328651627375
eid,r04,Hip,tau_est,92.92259414225941,0.022832862447764866
eid,r04,Hip,tau_est,93.33891213389121,0.038602021724716176
eid,r04,Hip,tau_est,93.75523012552301,0.06266771456130844
eid,r04,Hip,tau_est,94.17154811715481,0.049347752514664125
eid,r04,Hip,tau_est,94.58786610878661,0.03336999716904599
eid,r04,Hip,tau_est,95.00418410041841,0.014106303161955377
eid,r04,Hip,tau_est,95.42050209205021,0.0053282095865891995
eid,r04,Hip,tau_est,95.83682008368201,0.007423726500919685
eid,r04,Hip,tau_est,96.25313807531381,0.019496158112246403
eid,r04,Hip,tau_est,96.66945606694561,0.03428120282252285
eid,r04,Hip,tau_est,97.08577405857741,0.031260843019939144
eid,r04,Hip,tau_est,97.5020920502092,0.031302462062233465
eid,r04,Hip,tau_est,97.918410041841,0.03873395151479084
eid,r04,Hip,tau_est,98.3347280334728,0.05230851761599847
eid,r04,Hip,tau_est,98.7510460251046,0.07070375076888985
eid,r04,Hip,tau_est,99.1673640167364,0.07551368787567721
eid,r04,Hip,tau_est,99.5836820083682,0.07591595684768342
eid,r04,Hip,tau_est,100.0,0.06127891241925909
eid,r04,Hip,delta_tau_est,0.5,0.009196824158697584
eid,r04,Hip,delta_tau_est,0.9163179916317992,0.018353019067119277
eid,r04,Hip,delta_tau_est,1.3326359832635983,0.03081812031611474
eid,r04,Hip,delta_tau_est,1.7489539748953975,0.03597737678920721
eid,r04,Hip,delta_tau_est,2.1652719665271967,0.03844285623259569
eid,r04,Hip,delta_tau_est,2.581589958158996,0.02530430141389647
eid,r04,Hip,delta_tau_est,2.997907949790795,0.017772264097972217
eid,r04,Hip,delta_tau_est,3.414225941422594,0.02638337691902997
eid,r04,Hip,delta_tau_est,3.8305439330543933,0.023729024081197165
eid,r04,Hip,delta_tau_est,4.2468619246861925,0.010883036255639054
eid,r04,Hip,delta_tau_est,4.663179916317992,0.0090365345864908
eid,r04,Hip,delta_tau_est,5.079497907949791,0.01056503114235358
eid,r04,Hip,delta_tau_est,5.49581589958159,0.01984655302907911
eid,r04,Hip,delta_tau_est,5.912133891213389,0.0242920763436864
eid,r04,Hip,delta_tau_est,6.328451882845188,0.018434294787317913
eid,r04,Hip,delta_tau_est,6.7447698744769875,0.015640205133699014
eid,r04,Hip,delta_tau_est,7.161087866108787,0.015026344135859338
eid,r04,Hip,delta_tau_est,7.577405857740586,0.009204251186930952
eid,r04,Hip,delta_tau_est,7.993723849372385,0.003082010065915436
eid,r04,Hip,delta_tau_est,8.410041841004183,0.0018315608258113465
eid,r04,Hip,delta_tau_est,8.826359832635983,0.002181246227274822
eid,r04,Hip,delta_tau_est,9.242677824267783,0.005156718255447654
eid,r04,Hip,delta_tau_est,9.658995815899582,0.005095521383833538
eid,r04,Hip,delta_tau_est,10.07531380753138,0.0033516463753199654
eid,r04,Hip,delta_tau_est,10.49163179916318,0.006534173466477094
eid,r04,Hip,delta_tau_est,10.90794979079498,0.009988425146669637
eid,r04,Hip,delta_tau_est,11.324267782426778,0.01236320977668828
eid,r04,Hip,delta_tau_est,11.740585774058577,0.011272018994359707
eid,r04,Hip,delta_tau_est,12.156903765690377,0.005731118266536345
eid,r04,Hip,delta_tau_est,12.573221757322177,0.007816804243493706
eid,r04,Hip,delta_tau_est,12.989539748953975,0.013129701737229257
eid,r04,Hip,delta_tau_est,13.405857740585773,0.006854638371112571
eid,r04,Hip,delta_tau_est,13.822175732217573,0.002860415176329586
eid,r04,Hip,delta_tau_est,14.238493723849373,0.007692927229838133
eid,r04,Hip,delta_tau_est,14.654811715481172,0.012152747984517823
eid,r04,Hip,delta_tau_est,15.07112970711297,0.0162354925951897
eid,r04,Hip,delta_tau_est,15.48744769874477,0.020196039893408967
eid,r04,Hip,delta_tau_est,15.90376569037657,0.024019691580301872
eid,r04,Hip,delta_tau_est,16.320083682008367,0.024242919742572477
eid,r04,Hip,delta_tau_est,16.736401673640167,0.024471165691749827
eid,r04,Hip,delta_tau_est,17.152719665271967,0.02471160832912688
eid,r04,Hip,delta_tau_est,17.569037656903767,0.02948944006511786
eid,r04,Hip,delta_tau_est,17.985355648535567,0.03788639971253055
eid,r04,Hip,delta_tau_est,18.401673640167363,0.057550104424542364
eid,r04,Hip,delta_tau_est,18.817991631799163,0.07942551783911028
eid,r04,Hip,delta_tau_est,19.234309623430963,0.09871305287761026
eid,r04,Hip,delta_tau_est,19.65062761506276,0.09370745790980872
eid,r04,Hip,delta_tau_est,20.06694560669456,0.04372472054777862
eid,r04,Hip,delta_tau_est,20.48326359832636,0.07099375873274541
eid,r04,Hip,delta_tau_est,20.89958158995816,0.14652076728049473
eid,r04,Hip,delta_tau_est,21.31589958158996,0.13981206396122853
eid,r04,Hip,delta_tau_est,21.732217573221757,0.11889224783542653
eid,r04,Hip,delta_tau_est,22.148535564853557,0.08012296262606335
eid,r04,Hip,delta_tau_est,22.564853556485357,0.04962348845039025
eid,r04,Hip,delta_tau_est,22.981171548117153,0.031028665220515866
eid,r04,Hip,delta_tau_est,23.397489539748953,0.021958404007296803
eid,r04,Hip,delta_tau_est,23.813807531380753,0.01747993286821649
eid,r04,Hip,delta_tau_est,24.230125523012553,0.01371195498774171
eid,r04,Hip,delta_tau_est,24.646443514644353,0.011175672047555638
eid,r04,Hip,delta_tau_est,25.06276150627615,0.013257697486157839
eid,r04,Hip,delta_tau_est,25.47907949790795,0.01594146521488636
eid,r04,Hip,delta_tau_est,25.89539748953975,0.01930617047237898
eid,r04,Hip,delta_tau_est,26.311715481171547,0.015716200304027168
eid,r04,Hip,delta_tau_est,26.728033472803347,0.009604999933536348
eid,r04,Hip,delta_tau_est,27.144351464435147,0.0111507401443802
eid,r04,Hip,delta_tau_est,27.560669456066947,0.01133015925037004
eid,r04,Hip,delta_tau_est,27.976987447698747,0.007664320836178761
eid,r04,Hip,delta_tau_est,28.393305439330543,0.007031748957445199
eid,r04,Hip,delta_tau_est,28.809623430962343,0.009107002259755609
eid,r04,Hip,delta_tau_est,29.225941422594143,0.010190971498382682
eid,r04,Hip,delta_tau_est,29.64225941422594,0.011092618314037756
eid,r04,Hip,delta_tau_est,30.05857740585774,0.01323307177467522
eid,r04,Hip,delta_tau_est,30.47489539748954,0.013427765681141969
eid,r04,Hip,delta_tau_est,30.89121338912134,0.009539600286111921
eid,r04,Hip,delta_tau_est,31.30753138075314,0.013237823720359098
eid,r04,Hip,delta_tau_est,31.723849372384937,0.02226140068906106
eid,r04,Hip,delta_tau_est,32.14016736401673,0.018310307592916065
eid,r04,Hip,delta_tau_est,32.55648535564853,0.0133855861266997
eid,r04,Hip,delta_tau_est,32.97280334728033,0.018058516038507545
eid,r04,Hip,delta_tau_est,33.38912133891213,0.024052533102399222
eid,r04,Hip,delta_tau_est,33.80543933054393,0.03218409650152644
eid,r04,Hip,delta_tau_est,34.22175732217573,0.03151696242773498
eid,r04,Hip,delta_tau_est,34.63807531380753,0.026044497901757897
eid,r04,Hip,delta_tau_est,35.05439330543933,0.019290512426634817
eid,r04,Hip,delta_tau_est,35.470711297071134,0.012930518711087047
eid,r04,Hip,delta_tau_est,35.88702928870293,0.008990801501897145
eid,r04,Hip,delta_tau_est,36.30334728033473,0.010594879463748453
eid,r04,Hip,delta_tau_est,36.71966527196653,0.019220937059528515
eid,r04,Hip,delta_tau_est,37.13598326359833,0.019487405882492665
eid,r04,Hip,delta_tau_est,37.55230125523013,0.01627244570557786
eid,r04,Hip,delta_tau_est,37.96861924686193,0.021317170675150637
eid,r04,Hip,delta_tau_est,38.38493723849373,0.026753892806209663
eid,r04,Hip,delta_tau_est,38.80125523012552,0.032656104531089226
eid,r04,Hip,delta_tau_est,39.21757322175732,0.036815627842646304
eid,r04,Hip,delta_tau_est,39.63389121338912,0.03923522297823143
eid,r04,Hip,delta_tau_est,40.05020920502092,0.03326286910548881
eid,r04,Hip,delta_tau_est,40.46652719665272,0.02517795355079401
eid,r04,Hip,delta_tau_est,40.88284518828452,0.0320452311660086
eid,r04,Hip,delta_tau_est,41.29916317991632,0.036192468615043376
eid,r04,Hip,delta_tau_est,41.71548117154812,0.033833232057762744
eid,r04,Hip,delta_tau_est,42.13179916317992,0.025566855376421015
eid,r04,Hip,delta_tau_est,42.54811715481171,0.012651811531551035
eid,r04,Hip,delta_tau_est,42.96443514644351,0.013695768093737041
eid,r04,Hip,delta_tau_est,43.38075313807531,0.017592313990273525
eid,r04,Hip,delta_tau_est,43.79707112970711,0.02025936483368933
eid,r04,Hip,delta_tau_est,44.21338912133891,0.020760991767447508
eid,r04,Hip,delta_tau_est,44.62970711297071,0.017311390171816928
eid,r04,Hip,delta_tau_est,45.04602510460251,0.015906498854108338
eid,r04,Hip,delta_tau_est,45.46234309623431,0.015761081031491493
eid,r04,Hip,delta_tau_est,45.87866108786611,0.015369886124652598
eid,r04,Hip,delta_tau_est,46.29497907949791,0.015198766256517796
eid,r04,Hip,delta_tau_est,46.71129707112971,0.016475940265287228
eid,r04,Hip,delta_tau_est,47.12761506276151,0.01753231973123457
eid,r04,Hip,delta_tau_est,47.54393305439331,0.01827518660267725
eid,r04,Hip,delta_tau_est,47.96025104602511,0.016438068857570442
eid,r04,Hip,delta_tau_est,48.37656903765691,0.013375866384935405
eid,r04,Hip,delta_tau_est,48.79288702928871,0.015566220762895693
eid,r04,Hip,delta_tau_est,49.2092050209205,0.01819436582579128
eid,r04,Hip,delta_tau_est,49.6255230125523,0.021278000110822676
eid,r04,Hip,delta_tau_est,50.0418410041841,0.024943092890599542
eid,r04,Hip,delta_tau_est,50.4581589958159,0.029257458920797223
eid,r04,Hip,delta_tau_est,50.8744769874477,0.03048094754265611
eid,r04,Hip,delta_tau_est,51.2907949790795,0.030580948287137866
eid,r04,Hip,delta_tau_est,51.7071129707113,0.020033925560609834
eid,r04,Hip,delta_tau_est,52.12343096234309,0.01854008792774942
eid,r04,Hip,delta_tau_est,52.53974895397489,0.041917908434638496
eid,r04,Hip,delta_tau_est,52.95606694560669,0.047772762794228964
eid,r04,Hip,delta_tau_est,53.37238493723849,0.03819183518595888
eid,r04,Hip,delta_tau_est,53.78870292887029,0.02099743030101398
eid,r04,Hip,delta_tau_est,54.20502092050209,0.003889365962428726
eid,r04,Hip,delta_tau_est,54.62133891213389,0.017912449947231783
eid,r04,Hip,delta_tau_est,55.03765690376569,0.02734614258386641
eid,r04,Hip,delta_tau_est,55.453974895397494,0.02729454291863987
eid,r04,Hip,delta_tau_est,55.87029288702929,0.019488588492071232
eid,r04,Hip,delta_tau_est,56.28661087866109,0.0063135386036493775
eid,r04,Hip,delta_tau_est,56.70292887029289,0.005276718316730467
eid,r04,Hip,delta_tau_est,57.11924686192469,0.006165029581352495
eid,r04,Hip,delta_tau_est,57.53556485355649,0.006162070682395201
eid,r04,Hip,delta_tau_est,57.95188284518829,0.00707730127890287
eid,r04,Hip,delta_tau_est,58.36820083682009,0.009457465125148872
eid,r04,Hip,delta_tau_est,58.78451882845188,0.015673608779381912
eid,r04,Hip,delta_tau_est,59.20083682008368,0.023954445583610963
eid,r04,Hip,delta_tau_est,59.61715481171548,0.03124770376371081
eid,r04,Hip,delta_tau_est,60.03347280334728,0.03487991980213666
eid,r04,Hip,delta_tau_est,60.44979079497908,0.022219340535861318
eid,r04,Hip,delta_tau_est,60.86610878661088,0.018353173290195535
eid,r04,Hip,delta_tau_est,61.28242677824268,0.02547743467517608
eid,r04,Hip,delta_tau_est,61.69874476987448,0.03733083204457879
eid,r04,Hip,delta_tau_est,62.11506276150628,0.0511223645445018
eid,r04,Hip,delta_tau_est,62.53138075313807,0.041884908320134834
eid,r04,Hip,delta_tau_est,62.94769874476987,0.030814087484463452
eid,r04,Hip,delta_tau_est,63.36401673640167,0.01585270373349548
eid,r04,Hip,delta_tau_est,63.78033472803347,0.020629333760777094
eid,r04,Hip,delta_tau_est,64.19665271966528,0.04485270065772874
eid,r04,Hip,delta_tau_est,64.61297071129707,0.0487407611435481
eid,r04,Hip,delta_tau_est,65.02928870292887,0.046201223656606276
eid,r04,Hip,delta_tau_est,65.44560669456067,0.034884690404787186
eid,r04,Hip,delta_tau_est,65.86192468619247,0.026956794894253854
eid,r04,Hip,delta_tau_est,66.27824267782427,0.027006672254603795
eid,r04,Hip,delta_tau_est,66.69456066945607,0.030115902506538998
eid,r04,Hip,delta_tau_est,67.11087866108787,0.0356004664322188
eid,r04,Hip,delta_tau_est,67.52719665271967,0.031978738382332325
eid,r04,Hip,delta_tau_est,67.94351464435147,0.02604788122436744
eid,r04,Hip,delta_tau_est,68.35983263598327,0.016057623526411574
eid,r04,Hip,delta_tau_est,68.77615062761507,0.01372801242137308
eid,r04,Hip,delta_tau_est,69.19246861924687,0.02517564107931962
eid,r04,Hip,delta_tau_est,69.60878661087867,0.025763239652783012
eid,r04,Hip,delta_tau_est,70.02510460251047,0.019755083484497463
eid,r04,Hip,delta_tau_est,70.44142259414227,0.021654353932093494
eid,r04,Hip,delta_tau_est,70.85774058577405,0.02483322977453661
eid,r04,Hip,delta_tau_est,71.27405857740585,0.029530916895581565
eid,r04,Hip,delta_tau_est,71.69037656903765,0.03328800954146263
eid,r04,Hip,delta_tau_est,72.10669456066945,0.03572766842027023
eid,r04,Hip,delta_tau_est,72.52301255230125,0.03616674105730076
eid,r04,Hip,delta_tau_est,72.93933054393305,0.03567023029660684
eid,r04,Hip,delta_tau_est,73.35564853556485,0.030764288017224004
eid,r04,Hip,delta_tau_est,73.77196652719665,0.028512898505500952
eid,r04,Hip,delta_tau_est,74.18828451882845,0.037128171857319
eid,r04,Hip,delta_tau_est,74.60460251046025,0.04652665369597277
eid,r04,Hip,delta_tau_est,75.02092050209205,0.056788119007026135
eid,r04,Hip,delta_tau_est,75.43723849372385,0.05591257831070609
eid,r04,Hip,delta_tau_est,75.85355648535565,0.0510681562912217
eid,r04,Hip,delta_tau_est,76.26987447698745,0.033731752428785455
eid,r04,Hip,delta_tau_est,76.68619246861925,0.020037305629427578
eid,r04,Hip,delta_tau_est,77.10251046025104,0.01618062184578312
eid,r04,Hip,delta_tau_est,77.51882845188284,0.020749306185998156
eid,r04,Hip,delta_tau_est,77.93514644351464,0.03264144477269153
eid,r04,Hip,delta_tau_est,78.35146443514644,0.028231344150675734
eid,r04,Hip,delta_tau_est,78.76778242677824,0.020446578560304827
eid,r04,Hip,delta_tau_est,79.18410041841004,0.02289057076223161
eid,r04,Hip,delta_tau_est,79.60041841004184,0.0270969795912835
eid,r04,Hip,delta_tau_est,80.01673640167364,0.03489144336460981
eid,r04,Hip,delta_tau_est,80.43305439330544,0.0361348967662146
eid,r04,Hip,delta_tau_est,80.84937238493724,0.032904401808610914
eid,r04,Hip,delta_tau_est,81.26569037656904,0.032129483124017
eid,r04,Hip,delta_tau_est,81.68200836820084,0.033511465286867846
eid,r04,Hip,delta_tau_est,82.09832635983264,0.04730570897192084
eid,r04,Hip,delta_tau_est,82.51464435146444,0.06054007233543839
eid,r04,Hip,delta_tau_est,82.93096234309624,0.07289358611771884
eid,r04,Hip,delta_tau_est,83.34728033472804,0.060885302244119394
eid,r04,Hip,delta_tau_est,83.76359832635984,0.035954859145461364
eid,r04,Hip,delta_tau_est,84.17991631799163,0.042840853509496485
eid,r04,Hip,delta_tau_est,84.59623430962343,0.05094374871147712
eid,r04,Hip,delta_tau_est,85.01255230125523,0.051828776941038913
eid,r04,Hip,delta_tau_est,85.42887029288703,0.04743897627026353
eid,r04,Hip,delta_tau_est,85.84518828451883,0.036545178360509245
eid,r04,Hip,delta_tau_est,86.26150627615063,0.02149782366732722
eid,r04,Hip,delta_tau_est,86.67782426778243,0.004775507289240564
eid,r04,Hip,delta_tau_est,87.09414225941423,0.01727965408280966
eid,r04,Hip,delta_tau_est,87.51046025104603,0.03231878134891659
eid,r04,Hip,delta_tau_est,87.92677824267783,0.05317678797524339
eid,r04,Hip,delta_tau_est,88.34309623430963,0.06347113022828707
eid,r04,Hip,delta_tau_est,88.75941422594143,0.06349503300373922
eid,r04,Hip,delta_tau_est,89.17573221757323,0.05238749197966359
eid,r04,Hip,delta_tau_est,89.59205020920503,0.0384729853257177
eid,r04,Hip,delta_tau_est,90.00836820083683,0.03727035365730452
eid,r04,Hip,delta_tau_est,90.42468619246861,0.034680517020553664
eid,r04,Hip,delta_tau_est,90.84100418410041,0.028876076551757064
eid,r04,Hip,delta_tau_est,91.25732217573221,0.02776024351412362
eid,r04,Hip,delta_tau_est,91.67364016736401,0.030235885388792936
eid,r04,Hip,delta_tau_est,92.08995815899581,0.028125410598193935
eid,r04,Hip,delta_tau_est,92.50627615062761,0.02599900578668142
eid,r04,Hip,delta_tau_est,92.92259414225941,0.032515963834281986
eid,r04,Hip,delta_tau_est,93.33891213389121,0.04408042133092893
eid,r04,Hip,delta_tau_est,93.75523012552301,0.06459247844927485
eid,r04,Hip,delta_tau_est,94.17154811715481,0.057907670888267426
eid,r04,Hip,delta_tau_est,94.58786610878661,0.03493712844302754
eid,r04,Hip,delta_tau_est,95.00418410041841,0.017129303094401006
eid,r04,Hip,delta_tau_est,95.42050209205021,0.003669572428723282
eid,r04,Hip,delta_tau_est,95.83682008368201,0.010433710059635668
eid,r04,Hip,delta_tau_est,96.25313807531381,0.021460897679236847
eid,r04,Hip,delta_tau_est,96.66945606694561,0.03837814954409866
eid,r04,Hip,delta_tau_est,97.08577405857741,0.03755939122579955
eid,r04,Hip,delta_tau_est,97.5020920502092,0.02857254262459529
eid,r04,Hip,delta_tau_est,97.918410041841,0.04541180513392883
eid,r04,Hip,delta_tau_est,98.3347280334728,0.06357162184682907
eid,r04,Hip,delta_tau_est,98.7510460251046,0.08153522828016214
eid,r04,Hip,delta_tau_est,99.1673640167364,0.09009452054913798
